"nutsm_ids","rep_1","rep_2","rep_3","rep_4","rep_5","rep_6","rep_7","rep_8","rep_9","rep_10","rep_11","rep_12","rep_13","rep_14","rep_15","rep_16","rep_17","rep_18","rep_19","rep_20","rep_21","rep_22","rep_23","rep_24","rep_25","rep_26","rep_27","rep_28","rep_29","rep_30","rep_31","rep_32","rep_33","rep_34","rep_35","rep_36","rep_37","rep_38","rep_39","rep_40","rep_41","rep_42","rep_43","rep_44","rep_45","rep_46","rep_47","rep_48","rep_49","rep_50","rep_51","rep_52","rep_53","rep_54","rep_55","rep_56","rep_57","rep_58","rep_59","rep_60","rep_61","rep_62","rep_63","rep_64","rep_65","rep_66","rep_67","rep_68","rep_69","rep_70","rep_71","rep_72","rep_73","rep_74","rep_75","rep_76","rep_77","rep_78","rep_79","rep_80","rep_81","rep_82","rep_83","rep_84","rep_85","rep_86","rep_87","rep_88","rep_89","rep_90","rep_91","rep_92","rep_93","rep_94","rep_95","rep_96","rep_97","rep_98","rep_99","rep_100"
"MEG125364",0.377344910336937,0.433787715517826,0.55041503502037,0.18097001085723,0.538350678917816,0.506650831859876,0.282091984226433,0.23168164707692,0.324738428127208,0.247072321868793,0.466571399014587,0.885598114121917,0.493901027411772,0.46616124983158,0.399885807822408,0.699032977159622,0.380448745134086,0.246264865622533,0.683049659966912,0.42212950242257,0.461189339789808,0.255003164047508,0.276763282237176,0.222733924471172,0.468134424236663,0.794934816127449,0.401541816741668,0.154675181968723,0.29587274835666,0.399012615915716,0.232938602725602,0.466448552071067,0.0609266285665324,0.530047034484423,0.399481355418681,0.392364231733375,0.695720946114805,0.371207203514819,0.302329104369557,0.243896624414409,0.500630762537753,0.69987171638482,0.444369431910174,0.49234567814711,0.368272256969122,0.58216383593284,0.340906066208538,0.549596228344542,0.344852330227831,0.314902636621064,0.626694253310436,0.340501488805088,0.430273001343137,0.18500137993822,0.289388128738875,0.563681014567734,0.474177585185216,0.438160367719097,0.727782480301637,0.570281649994958,0.423321376750204,0.510412077195814,0.523019526068676,0.717444606287893,0.334383692967868,0.223080451898135,0.28895443227037,0.50844412409768,0.537799890164733,0.336373468428548,0.212321346576735,0.390918403865917,0.271764144040441,0.266152062166194,0.568412949650828,0.3576253983482,0.455770813184807,0.507997846804815,0.328218750951999,0.277802967144401,0.532830006595462,0.146723507382421,0.432985109631644,0.371145984056068,0.451233033899068,0.386451632900516,0.472480954152893,0.304377411744216,0.235849984420274,0.224126062522914,0.468106131976715,0.54868639663692,0.404395843799507,0.39392103178759,0.538104094990822,0.406921180932056,0.405425734267769,0.784710915557623,0.489244859992486,0.177513397963689
"MEG125365",0.916244682180245,0.92652445370792,0.910423663104386,0.90375824591032,0.984608687704108,0.980388040739931,0.908713099416371,0.823105441999878,0.941832407081692,0.92277313283629,0.959706436788099,0.98332900854022,0.867002963837664,0.732268925079573,0.812028347017865,0.868959869185103,0.870828871673583,0.936421920235757,0.849332312934963,0.916679211845055,0.973065925410602,0.903332447807404,0.634004846691695,0.973569799892418,0.918585358607666,0.984042474657775,0.802510740080167,0.856784426700217,0.932545792025969,0.829501239030913,0.904655241635212,0.86132485952599,0.883978519566494,0.939905209456511,0.885251597417435,0.849743146325833,0.883071760060697,0.76476114989184,0.970393824782254,0.932710102077356,0.771666524549638,0.94934953991094,0.881711145078756,0.900172422983354,0.951081024424697,0.977307712806582,0.958183065223104,0.941827713094033,0.907388181657384,0.984899794304422,0.804423024852323,0.912801560646866,0.885502178030851,0.899927083292703,0.806366588501009,0.926514824723038,0.836355869643106,0.971147804055302,0.937006557641475,0.871597568317771,0.834544382019719,0.937563669585046,0.936860929091824,0.977247678391321,0.986857030148089,0.846913307663594,0.891477715940464,0.962105046187201,0.738756640782503,0.930578628393683,0.76427754744726,0.922449126019743,0.694078518916005,0.790045295697694,0.934648805709645,0.644836575428091,0.710287443611792,0.914507002067356,0.916407434261947,0.938409149015866,0.882924392105782,0.940896516399676,0.894703483778856,0.902708020849722,0.819487086884446,0.939363147878939,0.849968863714217,0.829009778303073,0.909942709028529,0.860812166753977,0.91988864145797,0.775388321427859,0.982289697842136,0.751091004647519,0.908846257461153,0.953424427899602,0.926882957484312,0.96171473485782,0.964092986722682,0.915149890160407
"MEG125366",0.272986318334649,0.535868880656197,0.320932721229518,0.339254934579718,0.719744803194036,0.868102582100613,0.352977635676785,0.495958068342035,0.521533386610892,0.245343860577953,0.20840945166623,0.505787512215632,0.671442931492826,0.467759399359196,0.629913676356211,0.54707696950138,0.336534543108272,0.453595245918245,0.715217416655738,0.785350901075159,0.75853553969582,0.603102394138315,0.500385993465503,0.472437265858753,0.633295930340873,0.81534727955919,0.46016937895131,0.202792871229346,0.476038054723239,0.447916662004012,0.512382197962084,0.441800295436296,0.158765156098788,0.886439657878144,0.478965077998868,0.481358632155857,0.724035439917191,0.508640683191835,0.312581316919338,0.296194884847605,0.648573762573906,0.818460383195508,0.638071687077955,0.703859141588417,0.571018100225952,0.425842215994263,0.482280346885196,0.350993316200548,0.650109614889759,0.0780386311371184,0.85531709210195,0.77874776110096,0.521092202237826,0.284619327802295,0.370645703830735,0.426761564125188,0.654028769798823,0.583049998865137,0.74437412914546,0.589347824731526,0.623072430551385,0.27044101304278,0.681333099866765,0.882505631500301,0.251894828099124,0.0841568224288053,0.485777615291605,0.80735383442621,0.522491801370086,0.695367473295517,0.608210432346736,0.682683083676341,0.517940444239494,0.393674361409777,0.408529183694118,0.440143531819721,0.429522076579618,0.367509754299906,0.374594382987527,0.683300875672675,0.75298023807149,0.291738717763042,0.524295520162396,0.296174936154855,0.376526713174975,0.291643475265289,0.750470405671865,0.128464073857729,0.390135679997241,0.412827125726989,0.760206813576777,0.362867360948975,0.65391731596341,0.604399158295454,0.524674363797094,0.616461522916208,0.320936395554633,0.704583391155776,0.759857193172597,0.319642707178804
"MEG125367",0.389463279355985,0.556741559578323,0.632991047182204,0.211836523140503,0.567863182892486,0.698722379917785,0.22846750262192,0.5050792479657,0.341842666281845,0.258382217851762,0.464451574194729,0.887064837179374,0.54850936314897,0.554688545925032,0.40268733348439,0.741337886311989,0.409560236279018,0.490258405908711,0.684699876906607,0.336451089339147,0.609698674963673,0.535121806807405,0.432818425325031,0.240383772107194,0.544995640714644,0.905770797969013,0.397645600421709,0.269476179942653,0.325364640192646,0.436932587035936,0.508295360784308,0.624863968769436,0.0534695712273582,0.601565762233173,0.420690248087581,0.651153206274411,0.705843497433921,0.431495842233989,0.627505528688723,0.284333346564015,0.351030944830672,0.73485632184593,0.531629815510401,0.761591073745307,0.4274939165505,0.709504173895865,0.352403820120143,0.544615251606532,0.412709784367945,0.339473743262278,0.473742185148271,0.380420910850941,0.87510789818775,0.223165476818595,0.294792334909858,0.497472792390972,0.451621439514076,0.475727545355639,0.767306291353424,0.463035961550799,0.419079158555182,0.426991550047364,0.563790453504562,0.762257841654269,0.573432123800429,0.392488978968271,0.307849249070987,0.751486043373383,0.377394608982875,0.624043355113563,0.172381739616077,0.372606609733219,0.523080606659754,0.26964105593295,0.56276560422275,0.353119076548227,0.328417171429575,0.566382217138215,0.293790982738265,0.314659815416669,0.426439780921008,0.290033438411493,0.598514520686541,0.440529661780569,0.472327150920355,0.445454733921902,0.605077211827906,0.290281551711325,0.226363253147172,0.28507806110328,0.678973412497409,0.561483690322735,0.437388770216726,0.499710843639547,0.59221805877918,0.67448030844128,0.510786138179244,0.804989899613559,0.554647539724382,0.205176373742745
"MEG125369",0.619888336200243,0.770844488510371,0.558135348603996,0.715673469963395,0.92957380552636,0.929780378993268,0.700244992567941,0.632805301455916,0.766106931682397,0.814530489479742,0.908373841699864,0.932729854848992,0.782930360220917,0.528677685052272,0.770059914321388,0.567931034030094,0.434986571356376,0.503472999311518,0.637218928004717,0.491415722188257,0.897136872776908,0.692939949786356,0.636571898032036,0.920129397044063,0.883034030885155,0.914809098299385,0.635197794162892,0.810107345026585,0.693646251433393,0.570075780351362,0.807281720360373,0.647873432751016,0.715411533620288,0.912946215095703,0.779391693414577,0.713397954657893,0.786500683428413,0.560747801614067,0.921563273806691,0.787834211871408,0.619730634125251,0.841445664646399,0.616452708338131,0.624152405758326,0.826651258755707,0.756373402406396,0.763159300396233,0.84400009949337,0.633039396288643,0.602916599748368,0.708071250889162,0.40794629733802,0.767634176652033,0.662768200287671,0.700631941545363,0.755009468137052,0.722535360962972,0.914990796816463,0.830124003947667,0.438360234721708,0.687234478272968,0.62605918370399,0.759037563807641,0.949397540307305,0.969576194495584,0.734725680764376,0.645811578127231,0.898841292527003,0.814272979659867,0.665689257348779,0.522166357012076,0.8019481488567,0.603915544716729,0.554623814065395,0.6776911410589,0.336435709501411,0.746037010727437,0.698140623132137,0.561307583739108,0.783961384579979,0.757861767028415,0.607716443346435,0.587078420874966,0.60413964762693,0.462492176873069,0.65519790886778,0.883307799969002,0.267602655769449,0.559672527087269,0.68798761457052,0.862680887217364,0.554961953474742,0.954490645399993,0.539033358843766,0.713122032615046,0.913672961742501,0.77322634293059,0.855577883784121,0.868180121581376,0.851743171392511
"MEG125370",0.37248780528106,0.500944519867762,0.48882623399651,0.167559183662101,0.418674868107447,0.323465546633365,0.168648647175905,0.134587477616202,0.245085652296882,0.156260890671827,0.437536127345286,0.770568308413804,0.366428451315539,0.36652994579545,0.355966587315293,0.480301109235721,0.395952239431537,0.267398742335882,0.600181074607847,0.380371251714831,0.302149100620558,0.316998511600599,0.208010875376238,0.118528948902883,0.536800873112072,0.77674136278717,0.333777559921127,0.177125335889514,0.225755585500851,0.355716845454249,0.175721087497035,0.396250427658738,0.0461495351983032,0.431267993718888,0.181301729624584,0.133436239276785,0.679616169075005,0.29916064480607,0.14106797079561,0.238103688986052,0.426468864479779,0.461850960910589,0.407927093746519,0.289102430909984,0.289507186574119,0.47597876807595,0.291135480513006,0.412846060983784,0.247273672470679,0.250327969674364,0.611050219239073,0.238526607032592,0.499782414118911,0.176854065350966,0.187625434629301,0.395622512496379,0.298037145302102,0.330681376422707,0.600928471529362,0.278721047821606,0.312275575721497,0.311336534670957,0.23948538651064,0.702221440309271,0.266872303436725,0.261330423201566,0.205513919402211,0.517010551008865,0.143030466451445,0.195808466595342,0.176689227389067,0.139580401592916,0.278820353535329,0.182293969494717,0.413588457913185,0.310140040459035,0.206200238593431,0.272591797387505,0.238705300701328,0.221424482285132,0.297999778628969,0.0987540276720878,0.262670151801685,0.334911741840653,0.406886505549489,0.298759007813903,0.205917190374378,0.337530793219305,0.159224158231589,0.213466895104861,0.385163738383216,0.371066869922148,0.362303073074115,0.34960292155788,0.487610533346986,0.337483762649721,0.403107318091391,0.675639880928746,0.415029606068929,0.105665139115957
"MK001",0.195178097383999,0.171012711028048,0.337701015624733,0.293018185439204,0.101197563746502,0.224748360420339,0.603727164444749,0.316110916314846,0.333829266828759,0.581213910593944,0.260340171567357,0.0904717367156452,0.268403983651042,0.366216771740052,0.430445997367588,0.340011347368815,0.196553830140502,0.250842909410622,0.338447309761412,0.30199641999368,0.133120662277813,0.306789962037627,0.324290830281921,0.224567681067933,0.166778118102285,0.159981184229216,0.384093615768125,0.363451605135647,0.356518669227794,0.381862006816164,0.63135385692052,0.256263202920631,0.107613652581798,0.172986515218629,0.337829545450818,0.554674033830247,0.190462687390067,0.494680557321785,0.207970708422052,0.121254687110975,0.564223321106938,0.3033504473858,0.25494777052939,0.237131433575173,0.357003576357525,0.28920503066145,0.317578839271542,0.223284123124486,0.269031709979304,0.395636371648468,0.24463537072079,0.644891238940659,0.180104606177016,0.517318422148051,0.268279226046384,0.142434350037009,0.377442039899314,0.199323113954927,0.200139029594297,0.233508940044726,0.322056435286623,0.107515112332139,0.548159906928311,0.202559481205222,0.431108776525031,0.118354728761676,0.250439287037742,0.187301145676783,0.364761726241894,0.143576948465826,0.603930052057651,0.368546014833258,0.272856007115915,0.316487160771726,0.242458374057664,0.546875169194363,0.161651004466914,0.247993712283243,0.224034122708527,0.257608313337328,0.182074036972732,0.178842999125913,0.118766404606262,0.312252923579807,0.347312620547231,0.181517576846863,0.158860405426837,0.076306541817174,0.428735078365664,0.267799641440864,0.248415572300326,0.230459479171655,0.503161945751409,0.526520870708103,0.252043918878261,0.224593232914986,0.442568227272589,0.174738306036063,0.355707776237277,0.556445117347497
"MK002",0.188522348474986,0.133657241485564,0.133818229079144,0.306997014788989,0.0671724088220439,0.102808522794179,0.467950282622925,0.223742786671154,0.226274550954015,0.520759855711758,0.17200436277576,0.0769555419697108,0.222237631004539,0.270747355812721,0.313850453371874,0.275784071630388,0.0965999551513784,0.169097388657121,0.281589276199798,0.248577391489656,0.111086722011512,0.317147541967505,0.285798625179444,0.22279074664825,0.1659056172418,0.0512254926486254,0.376720706648492,0.274271556268636,0.27625875076637,0.280227315902003,0.4622554625532,0.218708334296064,0.0563545738272052,0.145360560569968,0.208253284406632,0.528350771486052,0.145581635516816,0.259109036785436,0.14692142339205,0.11564003961181,0.433335321039731,0.290144566217155,0.187790124694022,0.226027134449098,0.278526165823925,0.221248802272861,0.219942533024055,0.19458169586466,0.218244511382025,0.463144558669301,0.149220498676644,0.62189555670004,0.143317227317117,0.516538372074558,0.232873844964598,0.114647848023598,0.349589895844005,0.0747607267242026,0.217201615762908,0.111694877937498,0.226285452991499,0.0970050020103098,0.504828918937436,0.163009019579422,0.189736058107231,0.0741930572249175,0.241027276038467,0.103300756017387,0.31861239757121,0.116174596779631,0.52265756028815,0.210391420887699,0.245782586148344,0.218118552896797,0.208767172456738,0.210309117190554,0.0980412753561312,0.180645574541953,0.18553169706051,0.157153723620742,0.13961220954604,0.146669832892404,0.0932550181030174,0.282814410729441,0.256095211557732,0.159434276277762,0.168097644620463,0.0602312756030041,0.340441766069308,0.182021996426065,0.223365573767643,0.227099585923115,0.41879558963224,0.520883879089541,0.145758434008138,0.125046983625781,0.296051203898032,0.150502924857569,0.26349463811953,0.482718255821479
"MK003",0.481745701294838,0.639729195221974,0.247183839729815,0.546010507073788,0.161723613076591,0.496393933655846,0.432526244240855,0.343771535232954,0.614943391914014,0.705584719284625,0.145252472161598,0.0980506502663038,0.635147650092763,0.290042617774688,0.399748773822718,0.299323486074775,0.103344022370898,0.276644553747344,0.456992629440597,0.597220624616324,0.422397310803649,0.523393388379782,0.577794242828066,0.37944123487525,0.616116576731721,0.184572997502224,0.591707309262377,0.452386142852006,0.487043703343602,0.34839940653204,0.717788346158775,0.284945784946297,0.162206840884511,0.720500539961665,0.53939145431159,0.690761151193094,0.446847750708138,0.36885942008827,0.325055999938608,0.434549813301853,0.658011828625793,0.478802204746675,0.405214834416833,0.294576128012976,0.430188604289599,0.450276667971346,0.388960070450534,0.32082026135163,0.278568888169435,0.466081129915167,0.323293507788794,0.661717148332121,0.316081354646543,0.573831260035365,0.325963682607065,0.146855750565916,0.545797631113047,0.212331131867509,0.295433352979998,0.186009009908951,0.469147194448325,0.25567959201055,0.512616140821625,0.102831108530454,0.735914924731096,0.368523647080896,0.354025017408079,0.269113706694281,0.182621517987134,0.338915523176471,0.771455732997794,0.322701881571731,0.38259806511612,0.574994147384937,0.389696991940551,0.192027352990732,0.177274869052385,0.531728385939473,0.262953513934517,0.523235465842167,0.370276472575427,0.299725073370147,0.217404657303575,0.207814924909043,0.527579085586072,0.258291265889192,0.210594806563257,0.17777170961763,0.448387054170189,0.401325430500893,0.63580715485848,0.532127735332605,0.536304876953386,0.631292424643252,0.254797461809038,0.367625207819678,0.552097394317716,0.605456437719588,0.438739633734504,0.749939982692667
"MK004",0.192745468904747,0.149994332074561,0.377122110241986,0.292808663546468,0.13563535720965,0.243887908057893,0.573849218188775,0.300109136537155,0.316076328467806,0.597254304923933,0.298279523625123,0.118316337637839,0.225794565474796,0.312656908208774,0.504827676656276,0.347662696382518,0.175166348465398,0.238834852145529,0.311670370319945,0.283278428070223,0.124320852158553,0.332533677608345,0.229382220550033,0.214183109166731,0.156563750274164,0.170052711896235,0.419307707723902,0.351946258295396,0.429664404640392,0.406535593574934,0.641085855603096,0.407256856735173,0.120283296727387,0.156470761036366,0.327767268598312,0.558686400347617,0.196270516709044,0.568681744607869,0.246471749828919,0.126378822779774,0.576927452677202,0.330328950609509,0.253606202143852,0.270997586370181,0.399021101563446,0.294482790056291,0.308822594445519,0.462985767371808,0.302404317298912,0.49275524735048,0.284448383253804,0.602867675948969,0.173472029190103,0.511605146784351,0.275523132520193,0.1387142797635,0.383409314651471,0.141986411015183,0.25568025318894,0.182212077154237,0.391546209472589,0.106567649619745,0.554550737979322,0.358683760244774,0.442795087789348,0.122920969019611,0.264325077339111,0.236748944184216,0.354906982659411,0.119939068658901,0.599353776475742,0.353357948911739,0.27420283625367,0.252316141383326,0.238150610671918,0.53263043827303,0.421619291393367,0.233442632769672,0.250364844856435,0.245355611043812,0.241620716373359,0.241340128187858,0.184957944137378,0.374323251974459,0.32975542736254,0.20358539791049,0.17914919730837,0.079615655552518,0.386232694311983,0.243412972791491,0.217258456542091,0.232848036617249,0.61331133618433,0.53597381392971,0.255082701753585,0.157132120352358,0.489453857443806,0.198971106520016,0.340803924339341,0.595240407862186
"MK005",0.176223593311563,0.147275385596027,0.13568276287666,0.328320202334763,0.0735253003301069,0.111456857191051,0.488625686990141,0.251069276992301,0.232184078758322,0.56373800224923,0.170431320494643,0.0868895298810684,0.250009554942165,0.313597075355216,0.318721802443428,0.269119710050885,0.101965825486561,0.173942078907979,0.282392461368712,0.24770792788955,0.142639181640681,0.308271165670573,0.297195506312178,0.276070751471786,0.135941927321691,0.0651544845312687,0.38120991579036,0.361086663397052,0.379608695284415,0.28890013818015,0.47426287090112,0.172299336422919,0.0683662777088358,0.152793953714754,0.356099186272654,0.540663755046672,0.152664366125688,0.294441728045212,0.142348771853231,0.11621075909091,0.447204958765616,0.274233258644295,0.202305380268659,0.195228172901982,0.344072551128502,0.2344161862025,0.177497272860059,0.173270218558019,0.213602904381521,0.385111290179893,0.140597916914685,0.669812775762662,0.129302015658934,0.525806723573815,0.239399795809679,0.120414971402667,0.364686714853681,0.0783522246772406,0.210353585649851,0.103994317116418,0.274097580023446,0.102625236288262,0.490958716934405,0.142291333008966,0.287602250189272,0.0967376631286325,0.216687734441386,0.123515930075451,0.280448071027502,0.111077823529218,0.599072304931968,0.213376287377565,0.23972010822233,0.227405040751902,0.211897360797728,0.359090514407327,0.115287495374534,0.18146131548364,0.205279603522908,0.217725824805797,0.135554676277486,0.154777963408814,0.0845821296017864,0.287283417637451,0.258807973183498,0.160309969910868,0.15906490857896,0.0565856483670753,0.35235109940274,0.1995507045277,0.200182091931484,0.222147641308392,0.444805845337502,0.522284651529982,0.151091097511469,0.174624181322388,0.292072801442944,0.155297787089375,0.240841099347282,0.533333995720895
"MK006",0.370430714600102,0.573759637443535,0.34440565006654,0.572897228860028,0.28396785355964,0.6322430082367,0.528883653605077,0.454712475686028,0.626219979845169,0.715030556546669,0.364673431709991,0.105625987465957,0.663186282148495,0.511585549945358,0.744444309749961,0.443892029007269,0.198747407406411,0.451171468089707,0.671547301006841,0.839527276669097,0.510225400886733,0.555514847938183,0.499169771985015,0.347710785508425,0.62450579485417,0.53062470647388,0.531156821463509,0.545167199515714,0.493241842668449,0.446162986345821,0.733857510933416,0.61476367473157,0.169618538870477,0.757705782489573,0.559498316197944,0.737802195478082,0.555060825218252,0.382186079731167,0.223689494221399,0.441389437269217,0.702977543692844,0.540964995702808,0.496314572871138,0.454454905255937,0.655319568784083,0.474094356403706,0.48191962201102,0.322333563569774,0.545150955522096,0.59609563616955,0.551229963880036,0.67530600518477,0.275938709914462,0.639420847332717,0.475601483788084,0.306783160461972,0.612131712278878,0.357714769556355,0.363298934069286,0.287055963694501,0.7549466605651,0.209916538558345,0.536713129102127,0.437745615454056,0.432825587304162,0.312757245422648,0.65290003405949,0.38311318561224,0.416398570784844,0.437110615504722,0.679123523148824,0.572138848208416,0.383970991874115,0.507264524468995,0.466125691853849,0.291114786821881,0.451704176457462,0.628548073012843,0.227135727635642,0.606937872289642,0.687387665827861,0.693643475418326,0.290251541555049,0.212330321820094,0.503838517099441,0.317182783832327,0.576924883973144,0.284564761241174,0.460989059089427,0.534203127506628,0.554222857815332,0.50800811289273,0.68343394479435,0.686397975377455,0.453123750105337,0.535079355052681,0.569340495202906,0.481016181655991,0.620857675882625,0.78108497849903
"MK007",0.206249267987491,0.272203248415044,0.16963026753961,0.264423685366722,0.0659465517583116,0.103050418931474,0.315017595836007,0.230736459368764,0.284052464711438,0.412239324266232,0.203027516193925,0.11948732001864,0.24999844509715,0.366776245483301,0.277294793263467,0.227504046412687,0.114906918375312,0.111105488574354,0.345314856508483,0.264791712822115,0.127671078502774,0.299598165859928,0.222961649438479,0.156782834112608,0.104329741169273,0.0435115429892875,0.3886465707629,0.182190089543201,0.230267382817034,0.261598405263272,0.456628158968475,0.154277338740939,0.0537341765805955,0.170670361179634,0.223081145739091,0.529123340954507,0.168106029716067,0.26964645475081,0.127976787411691,0.108742141130082,0.43919163802521,0.268848883044389,0.171647354656626,0.244818579283958,0.163573007321968,0.096871463471928,0.253467671378715,0.169253514417659,0.163556834275477,0.412279567967007,0.110494079268103,0.602845104018869,0.151511776204801,0.373827532776221,0.213256919519401,0.102164128570864,0.352400221822984,0.0819574620832263,0.185793466594791,0.195539823732449,0.2434826144691,0.0958959205886732,0.397780929795001,0.0954513192861015,0.22527941380011,0.074177409795904,0.241064747087969,0.0882306755375744,0.241247675547598,0.178776820497991,0.521593483665827,0.231170829668484,0.231285187190089,0.203226737050772,0.191447330775903,0.184266481129786,0.0846808573282101,0.177687593104677,0.124432303150968,0.168154928221519,0.157266092730204,0.126216440176868,0.0965610540029983,0.153777677263127,0.204337145184908,0.144020903204272,0.160755183115207,0.0462165336718542,0.381254350027672,0.174306285718436,0.13723462066279,0.230285536519945,0.405665818452575,0.518003381729448,0.220902816755491,0.107889618987189,0.360136265558802,0.135403200181371,0.224463139633636,0.411270828121557
"MK008",0.231538038926161,0.34357012595247,0.193249823798445,0.443897426879712,0.104592519839415,0.313343329996622,0.535473107281652,0.25756512047146,0.493690829016112,0.617004713317163,0.239042599524077,0.116926357361258,0.272589408440886,0.331466665043503,0.35657608431852,0.375427121322066,0.103933473138294,0.209684221176952,0.349942944479027,0.543523820343482,0.241001688708259,0.333657183380636,0.294741051497327,0.311215370399438,0.165194253680945,0.0603891026139147,0.380906201418486,0.261301979792972,0.443990356177071,0.355785564994274,0.473590184906837,0.243079514626334,0.0688335213970984,0.286259034992152,0.296055283686512,0.571623131439541,0.248835708242662,0.296386542034212,0.205307018346618,0.339152664961557,0.467009159397927,0.293819689661717,0.258766380939216,0.25200679187806,0.205689875614658,0.181341197559905,0.381180029304578,0.233505126557309,0.219326222114798,0.528651235553723,0.158958659859548,0.661212268715043,0.189184737130868,0.522251277610853,0.267110508047026,0.24218228807751,0.465587031494995,0.129217375524161,0.229034379377441,0.234005525180694,0.306527778824474,0.256762155096688,0.521114681036703,0.171152018231658,0.324484187617019,0.120813056530013,0.342044985264384,0.154274627027985,0.318973401887836,0.196561711408143,0.550160853714709,0.308608619578626,0.299952266360921,0.258658807574547,0.299084432316038,0.229256088613762,0.289331546560441,0.235878047607828,0.266318849604415,0.329498933462686,0.491613532801249,0.112764727155362,0.153631073785078,0.371646073058131,0.463958932044397,0.200620246569382,0.346555284204122,0.254561082861728,0.38385766405199,0.383877054865095,0.226983013048688,0.433675964046906,0.501409790334518,0.564481014854178,0.205098565065729,0.224834314304168,0.366830715097911,0.175268704152084,0.282475399326201,0.635915049828369
"NL11",0.0892433089421977,0.0470939410514045,0.0972970744820021,0.111614510817969,0.0994992826809503,0.0385528812112557,0.0542341668523375,0.150431506517117,0.0637220778789889,0.125735479672102,0.14088431732667,0.0334406616487344,0.143322256654156,0.158668833010195,0.0986425566506458,0.0769267670029202,0.093462091377579,0.0223726297419668,0.113806201109166,0.120282280957044,0.02697928059073,0.0730657704969336,0.101725691350805,0.208436550296075,0.0482476450369287,0.0312125571126181,0.187876692815824,0.122879046152209,0.0727162262525757,0.152155273438656,0.0855497894115164,0.103862323062374,0.0353070563064429,0.0871612868592875,0.0618792726620816,0.0556661615608859,0.140585914572667,0.190649544120863,0.0457978714128675,0.062848984177595,0.145230925303034,0.0688034329608171,0.118083099502574,0.13960939185416,0.086588067319513,0.0289153719633786,0.0555986507839445,0.0704052519661186,0.107148476363758,0.0212182813672389,0.0833019340631061,0.105106274356603,0.0453843750242558,0.210690192876455,0.111545266930519,0.0478512191699923,0.0998062114052986,0.0593028642896962,0.090521883508757,0.072652650068913,0.061943200263961,0.184855598428535,0.0861390410739688,0.0212430079508893,0.0299095706837878,0.028017019276053,0.0630856019385102,0.0412406779685891,0.0646407097409377,0.134167090137538,0.183351666368007,0.108224833482377,0.18462548567853,0.170510038495953,0.0541336893086458,0.146749022702673,0.179873471817466,0.0728412365647803,0.0679955171970603,0.0394343340119859,0.0581211899515436,0.132962764945317,0.0598010237891643,0.177924350811864,0.0657460467533943,0.0954804160791548,0.0801484838047806,0.186706919392455,0.137724708978586,0.0960637643671429,0.0512640962152689,0.117335761815019,0.016466559646676,0.213023974753058,0.168027465897352,0.11493640381243,0.0736232711207945,0.0633183287208337,0.0646556557381563,0.0860924892562496
"NL12",0.0870640624536274,0.0486780719931062,0.105609773758125,0.165047720364869,0.223337997246299,0.0606769369590396,0.0677956184525975,0.18044634085499,0.0766351714105675,0.125767461346718,0.17864843265899,0.0507269821974425,0.178137449228185,0.203038873467563,0.123976168429084,0.11033766840668,0.103193374822774,0.0266959215318003,0.145750851140957,0.0999264452026542,0.0352793728819691,0.0795753572876605,0.101392104691059,0.221912099223169,0.0645826178706807,0.0278526163158072,0.169869154033363,0.21662443492465,0.12241460779841,0.125249248410119,0.08479024822463,0.14291378548526,0.0336727339221899,0.0850867911594768,0.0884570892877033,0.106900319424174,0.165127160573199,0.19401199177996,0.0430615638751575,0.0691413886810063,0.221480119701833,0.070083603371832,0.146751695088029,0.159473712112175,0.118016431769927,0.0455895687530867,0.0534689967337224,0.0753673479198051,0.121054223832769,0.0166399555468491,0.123137409558429,0.115575134185098,0.046109720585485,0.213339610873513,0.121707458199862,0.118199455468381,0.114564201015502,0.0758342423869371,0.110162575031895,0.0540073562553927,0.0910016576514226,0.228344948973841,0.18424851180238,0.0508460093053971,0.0350630355462197,0.0426079145037833,0.0686480261886014,0.077248553405079,0.0864998042339609,0.116779519738756,0.152981371047445,0.120558493117299,0.180116459357252,0.193725743760364,0.0724322669334149,0.19260301171205,0.201721926232192,0.0760138184932371,0.0608629802108262,0.0560971621122078,0.0609931057872811,0.118907911406891,0.100582619623158,0.250316487700724,0.0665596023357168,0.112189169167757,0.0846066576490493,0.245604837437147,0.1473284714677,0.102269033790944,0.0984629118702102,0.119264261850483,0.0225349111833972,0.223215891011582,0.148792243179375,0.185996768138943,0.0961787640629078,0.0670430152432079,0.08430493247501,0.0910960493720026
