"NUTM","run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100","mean"
"HR032",0.274129074133274,0.221329729293336,0.325964528450976,0.331731659776188,0.188236956497027,0.320198149818058,0.331124046262072,0.187552196959618,0.207937424901396,0.299542686726653,0.263076646265969,0.274541986160521,0.32523548787088,0.289734396185893,0.334270554274232,0.262555902273714,0.243350993599312,0.286386792090078,0.316764728543693,0.326445823609431,0.189333362721256,0.188507630341472,0.28952443825714,0.237014532830507,0.245496603184697,0.178685113410822,0.236059989649703,0.451511377015194,0.372061482529584,0.334911363599099,0.251547930183695,0.21914954447095,0.240292443515488,0.287592405278376,0.22326435165237,0.265348349461,0.362024059757294,0.365146101761853,0.311224640020739,0.238876299920113,0.288895950603658,0.239963539101003,0.239895641999271,0.196680741403193,0.277692314360901,0.19055098742563,0.323703358849152,0.260537311778391,0.216674964600593,0.269037713283814,0.235179657758967,0.279453530601596,0.219466817294074,0.332096682405491,0.227041640352426,0.282209993746891,0.251577049259623,0.287223799634573,0.176662887205259,0.197241205999353,0.299541995947249,0.228813084384918,0.257702084938186,0.23369052904401,0.257491372126831,0.217071966559133,0.359723073861264,0.254983671324231,0.248084244134603,0.26490297002817,0.253082022902145,0.237615084622042,0.2831488974424,0.274832697589863,0.224171070067497,0.22219804581049,0.314788275441645,0.221406284197464,0.332163293829706,0.248276866641933,0.185437571703087,0.280069993656775,0.23503303541024,0.244789412486956,0.220940814213419,0.321671966261699,0.293013176773155,0.213555019750124,0.256030812235352,0.165675913610449,0.20830458017287,0.272357893615873,0.250091241718304,0.339954839487981,0.185715561043865,0.275314431600424,0.23318282515782,0.217446390163706,0.346143928932624,0.296433979852557,0.263643184896586
"HR033",0.447149126504513,0.324389493681601,0.453629629198396,0.475686565951739,0.386476998236288,0.45757460367726,0.447394488698705,0.39284936291135,0.342520446234896,0.480497173790882,0.405230528101195,0.457801664012335,0.47934431498475,0.377838499466291,0.454945907340481,0.38236081936279,0.403292247845666,0.494128163647661,0.447711706110204,0.530247281817029,0.256547665466291,0.267377868121385,0.397309927923795,0.372208521566926,0.331696633334603,0.310620451178975,0.37898710162227,0.581867703736856,0.553688394355349,0.4493322502198,0.43688108926849,0.360649231299787,0.360796838565223,0.435769535362008,0.337786128394732,0.415200315557397,0.48688470977297,0.448209191668396,0.517968631324927,0.419852501415272,0.443551212836275,0.403475743517476,0.342200571054643,0.382947652215207,0.429811615383943,0.357772489328548,0.476870035866091,0.443811212346051,0.302845590930428,0.370178324855735,0.417116735614557,0.436248429617972,0.335034080825658,0.545601647211413,0.386084814478613,0.407469042436447,0.410660004226368,0.401263201661163,0.296274974810909,0.330112858901538,0.468129307398376,0.38264111598836,0.416879221773805,0.348231216257657,0.367314510701749,0.367082883734262,0.531933744424854,0.410760968231361,0.373224055441975,0.434179136814842,0.438787123978182,0.387675910458056,0.443946484685764,0.465529677180706,0.402957066261546,0.456734937919995,0.444594693620461,0.351645437528846,0.509366057130693,0.44270545876934,0.298165369129677,0.42187526702693,0.419747111313577,0.38985512324479,0.382601371600838,0.439563201006939,0.504264540465693,0.382023675067779,0.450017041375919,0.304773638178959,0.353096536696399,0.373395169161996,0.392697285992672,0.467899464960983,0.281192867357966,0.378822492363896,0.345012935365542,0.411897092305586,0.439846267039618,0.383776644891363,0.409448760526965
"HR034",0.387254841880144,0.324277306804518,0.484589844066694,0.485788253952561,0.374324414581152,0.455230404173733,0.441906920527701,0.384852318265272,0.30183336643637,0.469014000955367,0.407263453951832,0.442964980846613,0.480338945101962,0.386984225605404,0.436818573176988,0.361134262452454,0.401772404428777,0.422479941346015,0.43979490122447,0.506425092571819,0.254067906759619,0.262154890692551,0.387432161568892,0.361966543877993,0.315231490954444,0.309312497450981,0.374952079442823,0.554967419090784,0.541120545187807,0.456160371815977,0.429037647544744,0.362214649236016,0.343029160545097,0.407456028954879,0.332136685337516,0.396425184328496,0.486154434023028,0.447141190464562,0.501302812618631,0.395904573136169,0.407540460407536,0.381591846669408,0.337224340720346,0.349324453240771,0.420392565023221,0.356792330412808,0.473123476749762,0.429894138740144,0.297400786159835,0.37265837420623,0.404490037448958,0.409687522975233,0.337578067469199,0.510003605373223,0.378237577964516,0.378753253999916,0.381325761041003,0.410590768544419,0.280850597903304,0.325825726694277,0.443589292536246,0.372510727855586,0.406442140271515,0.346186606375053,0.332917348759486,0.352079374620523,0.501848938723215,0.410837069530631,0.361003985287494,0.411316704345756,0.412427097295861,0.38575789969288,0.410859541246782,0.452963420349063,0.390373789661591,0.437112839858801,0.420161854483581,0.335475848235601,0.496365057592287,0.432028838465807,0.270103768385056,0.441061680548396,0.429627292688197,0.373478363684565,0.354222558490027,0.421260058178747,0.460076830977555,0.351395471008471,0.427122526312632,0.301621131736045,0.342148449309924,0.364342284791433,0.382930501723668,0.424574631332836,0.280347516229052,0.389091096340312,0.350020714174216,0.39756374642711,0.444398270931842,0.372451476244035,0.396465991618269
"HR035",0.383938662246814,0.31696466321615,0.365537462888739,0.42501185745478,0.367781889973876,0.371674427050802,0.370326185442356,0.379756682076668,0.310883968107545,0.402999582792091,0.382121412344042,0.416038994025714,0.431173768754579,0.388437115046277,0.360376350662467,0.31590438710572,0.362235886270516,0.382849861880277,0.378161482268594,0.430832486705574,0.260708769802469,0.244347705554157,0.345369516013201,0.360322560253699,0.309677504044744,0.313572286232806,0.325021154987517,0.514120996893906,0.490484066683729,0.390163372364,0.423101773968459,0.365800487357096,0.330315404717837,0.380230828326977,0.313416570389975,0.403831442898697,0.43812204032117,0.340387503270265,0.465975880127878,0.342406351631686,0.372783559165604,0.302033752527498,0.326384790177974,0.343902300387094,0.287341272762388,0.340168878189827,0.387548592603902,0.394333774644221,0.254741751256126,0.334499725557307,0.336766376800014,0.324580603837334,0.333757992561157,0.456424023414843,0.344807515645633,0.347337927338783,0.315339048477282,0.342282019671651,0.292442129037624,0.325702365858057,0.404638286948127,0.353501690371591,0.397108203140523,0.321894128661432,0.302819183115006,0.324631829360845,0.477036210033475,0.375507680273018,0.299244723969927,0.359486009956466,0.356955931940726,0.353578351196136,0.377376588447125,0.403734586296768,0.394275481520715,0.394195222305348,0.370577890150464,0.347622300514468,0.457608956306138,0.444388299267262,0.274473090093715,0.361016919397479,0.34760518489255,0.364470668449606,0.348958547880448,0.344933724743485,0.430348080053712,0.354306284974559,0.299463741700305,0.296919976355252,0.352873386577378,0.354439919866353,0.365869025976598,0.345372701331826,0.275568388477785,0.378067017819229,0.35244039685417,0.357392545033702,0.424749247538293,0.376942518375819,0.36185954662236
"HR036",0.463626909478804,0.33995322270267,0.469564397875928,0.52238139617803,0.406778813749224,0.523152523356452,0.479898203746603,0.473591245337566,0.402193473870849,0.527604370816357,0.430351109802265,0.487956605136848,0.495568680276985,0.422991745647534,0.479821238630493,0.389116985573047,0.419464228654805,0.532375545633074,0.509928269371998,0.565437101139154,0.300303885958289,0.274966945956056,0.418138716930101,0.419950838201811,0.369233379121037,0.337809466794278,0.389862856840581,0.597106233414194,0.573900500426006,0.508986814550343,0.476082734457945,0.395877148925656,0.396826376602527,0.459816851583636,0.366767766980431,0.432447065025979,0.494337830135555,0.464065007480184,0.549665397744146,0.429255391527669,0.478164830148456,0.441906954932404,0.373712010992644,0.44783693462791,0.510269130132883,0.401272711724851,0.497561026251836,0.484799213761699,0.335079989937357,0.402483603347687,0.440453119920477,0.521938231859841,0.354789640273198,0.577658473988023,0.392689356078724,0.419335861600415,0.423544312445943,0.439641271129944,0.3500779047788,0.387585049773523,0.494335010748242,0.445263244907334,0.468988262216839,0.394485936059174,0.362301489616345,0.448310291283601,0.5750654938027,0.463667517688779,0.421458165207526,0.450976898130907,0.49809593766925,0.395284089083476,0.472630038575343,0.477378743719683,0.425526227779144,0.511186055244884,0.506827631580846,0.377611470218606,0.547039168651941,0.511701243742061,0.347129319702633,0.496535177434469,0.42746762011958,0.408860211653173,0.396638925463884,0.460367027628089,0.510748864510876,0.393651973828078,0.4528803888954,0.322850020462007,0.442881529046226,0.420244824089203,0.434565173073272,0.476499047359624,0.284348066757931,0.405353718649102,0.374032481292227,0.43188215840015,0.443727655780526,0.433142324082478,0.442898963274973
"HR037",0.389843485466944,0.273918965997585,0.305465938727944,0.379039232152616,0.385764718506655,0.262680233171248,0.311099985969008,0.322050575452379,0.335321618707255,0.352617748123817,0.343792490712975,0.38271309874591,0.41673170075356,0.373691135936421,0.368804044477025,0.318274453223547,0.300429105318279,0.347579244447782,0.339379888813209,0.366331235146828,0.262241805056665,0.24147021270522,0.281172389460308,0.372730264449006,0.28477904985391,0.313102847634002,0.285979550977655,0.480089106906786,0.46895843451634,0.326844083444118,0.389035178769018,0.347259093655423,0.264824133204674,0.346543376325533,0.283065879292548,0.405449044416238,0.404648471430067,0.304493560037152,0.443074938248686,0.312115937651176,0.384924684846284,0.248159186200964,0.320357400173841,0.327020560280651,0.204348847814315,0.33497109426036,0.319573403277146,0.327530826619632,0.255862648246717,0.308356510913832,0.301453007174873,0.329913710041003,0.328944183440292,0.43291791957631,0.294651807356111,0.277736822122734,0.248760012361789,0.239028190300125,0.30264778102716,0.319959274323676,0.400623322197765,0.342368186235482,0.340054868400599,0.264378266207695,0.312962470346987,0.294320602905448,0.404437850596519,0.355339449956998,0.255217018975285,0.313087780000484,0.345575979074766,0.347170801759898,0.358127739430648,0.379442562565436,0.34196865696189,0.368986369693149,0.358748821362806,0.362512525509145,0.419752945920803,0.423269693302786,0.290139301269305,0.334828299530401,0.289454259496041,0.378785857181047,0.338471444763855,0.273040009226361,0.451694108674344,0.369135744943454,0.294574720636025,0.298020137248029,0.355594523948764,0.341907945912651,0.371872024234334,0.349534577396683,0.281260718265522,0.36916986054787,0.348024194911656,0.337712045104413,0.404199356553524,0.371713997281482,0.336380031667737
"HR041",0.108996579022973,0.0817628331637025,0.121052654670378,0.162871259598049,0.0920641982488825,0.171583453512696,0.136904375942622,0.108869368363613,0.0975321643965314,0.125077443197838,0.0999038380719278,0.112955435087646,0.168167547157026,0.0999742642438684,0.114825756299162,0.108927036866322,0.117226989861469,0.120349806818134,0.128734224496752,0.139320332794901,0.0923652707245092,0.0711521670509683,0.131657695851557,0.0893027703137826,0.0860468403347687,0.0879743164725065,0.111020153578881,0.169178216175838,0.134105315254383,0.137246293133482,0.0808169672454247,0.0976442426764354,0.107984043006251,0.117037664895601,0.0984107645486441,0.0953413512042997,0.119802964261711,0.124582110974361,0.140276090790961,0.110782986654533,0.0936776946691511,0.126464974522974,0.106623620050437,0.103082871000309,0.1110940065535,0.0994637499937228,0.112969328083999,0.0840265276850192,0.109149581081861,0.106300937524445,0.105664223183559,0.115482030394935,0.0936168718932514,0.102426439892168,0.109707223691854,0.112044210048619,0.0913619795885429,0.117953125463803,0.102569295074968,0.0903070894520078,0.115957454303897,0.098975820527904,0.0977822458564645,0.0889189666904517,0.116507292399344,0.101682169776754,0.175492389992839,0.0825133789373316,0.0804459466930866,0.11618816187475,0.122151390901255,0.0920782970019804,0.157535939502175,0.0942054092069637,0.104401440363394,0.119291743857135,0.107506780712214,0.0907818036885991,0.138624714751223,0.0798150523675414,0.111826169004399,0.140899563283192,0.142358823428334,0.0968294495134666,0.107281862938904,0.0987219641570167,0.113022346384818,0.0846410684276047,0.0932764606610378,0.0901644941294026,0.132768021573187,0.0777370128520236,0.0844237683912002,0.106528657715253,0.103768000747942,0.118116271592627,0.0985548062395322,0.100709627404058,0.128912369024209,0.110572856397577,0.110357835600836
"HR042",0.1107919713574,0.08218099751898,0.121858619934608,0.163783755631032,0.0920641982488825,0.188878694368688,0.136904375942622,0.10995235405254,0.0987294123623837,0.125490381913354,0.0982590250995935,0.113552897652193,0.17245997224992,0.100442189039573,0.114825756299162,0.112007859012092,0.117297983143757,0.121450529350253,0.129250030729195,0.139660207039568,0.0928224949086635,0.0715605947603604,0.131705812791028,0.0893027703137826,0.0860468403347687,0.0882091233659739,0.111936617459457,0.171797167925389,0.13585118582393,0.139666509943388,0.0804919988558292,0.0974497862900811,0.109180029342468,0.128366483278236,0.0984107645486441,0.0953413512042997,0.116926846717648,0.128190580123084,0.140276090790961,0.110782986654533,0.0936776946691511,0.12879682738216,0.107246555375665,0.102710152429346,0.112736274432067,0.0994637499937228,0.110773161490376,0.0837040042253058,0.110501994328494,0.106466429914195,0.10760603555691,0.116010049759329,0.0942861259319777,0.100662744619003,0.109707223691854,0.112044210048619,0.0910507037107663,0.1191439540126,0.102569295074968,0.0903070894520078,0.118188500340032,0.100428515656856,0.096621373745235,0.0935110064401089,0.118186299112579,0.101682169776754,0.175492389992839,0.0820438197751072,0.0804630685568761,0.116610173984029,0.123623990922915,0.0920782970019804,0.160504855715371,0.0942054092069637,0.103810330842975,0.120751047056315,0.107624713702493,0.0909105545221924,0.139576325201868,0.081383918730465,0.112444127610916,0.140679272797259,0.142523931408597,0.0968294495134666,0.10880521081472,0.100494155361623,0.115552138484557,0.0853925999762736,0.0932764606610378,0.0901644941294026,0.132768021573187,0.0780911141301301,0.0847846151553266,0.106528657715253,0.103768000747942,0.118607578097352,0.0985548062395322,0.101642346074653,0.128912369024209,0.11202303486823,0.111231606671445
"HR043",0.106372267227344,0.0689514022782909,0.0928031955930779,0.112769316640478,0.0712638596230828,0.137614552933099,0.101229105765936,0.088828375318905,0.0805561356667106,0.107987566768502,0.0778511447584252,0.104327065459668,0.140363520927851,0.096862772900369,0.0996472459240557,0.0742842410919191,0.110555933824605,0.0783687419755948,0.084700828532372,0.117806161810461,0.0835506652775342,0.0679299677252906,0.10373321801329,0.0830445225237905,0.075922217091397,0.0851015873437236,0.0821841590306112,0.13030457555387,0.122590951308752,0.113929681006295,0.0723246190435312,0.0913597155070105,0.0944199579847806,0.114305685513886,0.0871817175401233,0.0886740887556468,0.10604143725037,0.11291229316175,0.130906249725349,0.085446756471759,0.0862431953730301,0.0906410238995662,0.0968286797660292,0.0814726258235544,0.0722020414832676,0.0883488847449889,0.0845793526322416,0.0781557229446458,0.0905823261942005,0.0943946078787729,0.0842267844996256,0.0896061318707894,0.0920195748997036,0.0727376793336319,0.0931895373503268,0.102006800162825,0.079621530438691,0.083983541524652,0.0806083032622993,0.085395966993053,0.0908338070658521,0.0785229328171875,0.0938716324580112,0.0826405016341279,0.11031050472895,0.0750356708519877,0.132366603837286,0.0719675593504639,0.0645344250986694,0.0850619717999407,0.0846782533385673,0.0888929684022979,0.145550982035697,0.083620622828879,0.0834108468502239,0.0796019598434208,0.0866722299521974,0.0891108258235889,0.113719124074094,0.0658050826387081,0.0932118874609349,0.090592273725711,0.0855101099810464,0.0904132747119581,0.0865865574247695,0.0729797057063213,0.106864452077309,0.0834716476151161,0.0772104509471685,0.0816237025474327,0.119095674569832,0.0667048544604599,0.0676611916801791,0.0743620028187546,0.0990469315307681,0.107142502896345,0.0891128622597665,0.0847698585677944,0.124356046096152,0.0979676945689794,0.0921674399900235
"HR044",0.115881195005379,0.0732135612929538,0.0982798115880578,0.155161565627907,0.072352952249649,0.175484907994089,0.132615229992881,0.0960746136829917,0.0806641641734945,0.119884932644894,0.080664677835543,0.113665930032136,0.172787120285478,0.100717506390125,0.119493740520009,0.0820283729017286,0.119271798006904,0.111000236182682,0.0916991063291378,0.130599937065353,0.0841182338278364,0.0679299677252906,0.10455121820699,0.083443523060391,0.0763388182887236,0.0855059469428936,0.0963538922538958,0.151449729796653,0.143813918275073,0.135559120004683,0.0757854692861343,0.0915606066490823,0.0959584607626491,0.120917640137018,0.0902600650545346,0.0857127001475608,0.114635123377923,0.143521234136048,0.135809342226032,0.0971036350106825,0.089872253473809,0.100615959286718,0.0983672701170315,0.088572925615501,0.116106937355673,0.0936265774634227,0.0926562984044545,0.0801797838671039,0.100606936479739,0.0973063108057041,0.0901804205105193,0.119824164885531,0.0921391975981991,0.0794966427854013,0.101363826602624,0.106538723448603,0.0859183884262384,0.115713005650466,0.0827559735897642,0.0870139351502952,0.106661730920856,0.0821156599460879,0.0988359873158337,0.0900495970907414,0.109531199192743,0.0829234909034489,0.16056446305275,0.0780287405213142,0.0756803786721757,0.105885909125309,0.0928348128475077,0.087937781265879,0.164361857854565,0.0968058864859163,0.0851084936887774,0.0971422132011518,0.107168635048144,0.0859652151141751,0.122914323408269,0.0797800181272923,0.092373327946476,0.107050644728886,0.109932529813248,0.0911477273616827,0.0919908742357683,0.0877770514346264,0.113616191182022,0.083406819384906,0.0884233254697346,0.0825385656088941,0.119095674569832,0.0664707617758051,0.0755768574810705,0.0846865851139624,0.0990469315307681,0.112724551239986,0.0882387904847458,0.0913457516014445,0.12667392580641,0.104791715602426,0.101679305326439
"HR045",0.114596564292224,0.0820524268949508,0.124371983373012,0.186802508151397,0.0902331398570087,0.214593011199973,0.147876519689815,0.112638466551758,0.0982560178168069,0.128571105467884,0.0984618770584021,0.116246281001691,0.194312372097301,0.10121888714024,0.124126461591462,0.114487762993939,0.119175445622006,0.145417181322327,0.137084934466963,0.150037757446449,0.0927892396249096,0.0707677692523866,0.14239219964806,0.0893043600188012,0.0842188979235094,0.0864941572800458,0.124413844157669,0.177511319139652,0.133591087037207,0.144573158548886,0.084043092144268,0.0967991212948752,0.110078626653785,0.132391327630839,0.0973322478305822,0.0952287670136776,0.121964123395992,0.131680046661294,0.13535512022979,0.111916493575885,0.0962351454114855,0.136905815092243,0.106519069267606,0.0982998820188156,0.122243293689807,0.100398257178612,0.117282303294795,0.0827007524418588,0.111264657803543,0.106470482952575,0.107745320863397,0.122117903557423,0.094408388718463,0.111450076505196,0.109169537857913,0.115249152558731,0.0934118939389567,0.123019721856009,0.101497909891171,0.0907011188021164,0.121337981577179,0.100590286037702,0.101872351842197,0.0927393585476756,0.117967227971044,0.10189795827626,0.187107853970159,0.0855362755971221,0.0807602025056356,0.125902699739783,0.124743072104,0.0927326425808389,0.164141665734768,0.0976143449969445,0.102477528995089,0.124758273768186,0.113145316032284,0.0911104368257541,0.146517702563447,0.0931824506962892,0.112266135301122,0.143911726255457,0.15504067277938,0.0966762202268917,0.108125218320173,0.102471984091317,0.118332064176192,0.0850540413054682,0.0951923200980427,0.0899163865258647,0.132451899046851,0.0780147940284857,0.0836511313140956,0.115514596767577,0.103768000747942,0.10959520393404,0.0985548062395322,0.103448945594743,0.128996117538634,0.113054909497281,0.114506691909499
"HR046",0.115564380034859,0.0744017890371416,0.112664757207417,0.161195052184016,0.0769297167801023,0.19112325907589,0.138247301831979,0.102950339132153,0.0830057102300147,0.126459351838939,0.0817161191848124,0.111554192698926,0.177371136808207,0.0988594961352098,0.122295499376935,0.093183187007682,0.123852707502333,0.113055151046483,0.115386964365458,0.141555965012769,0.0841182338278364,0.0689095025816951,0.124855572493783,0.08441801801402,0.0798277241210193,0.0852157215273731,0.102716162941328,0.162073325926457,0.142957890817652,0.139738410882604,0.0781840301419279,0.0915606066490823,0.098114592030473,0.124864716615207,0.0931451255991927,0.0898001080143608,0.116289612313431,0.133889308214311,0.138765284609775,0.105098035049392,0.089872253473809,0.109152891142806,0.100054078306136,0.0906558953031383,0.117296932452145,0.0951602392473448,0.109127894441233,0.0806119758245672,0.111573141619269,0.103989233103938,0.0967118168340464,0.123851848202848,0.0921391975981991,0.105552698373833,0.102396042248865,0.112311466626876,0.0864647099892508,0.118482611274324,0.0833377146186669,0.0874206610865793,0.108440665616556,0.0868003643168212,0.0996944619156396,0.0914215548633739,0.115179667527156,0.0909073214287636,0.165816555162725,0.0876100702330332,0.0749033928081267,0.115733159498878,0.0971977179532044,0.0937976130220943,0.166123750274434,0.103140667826092,0.0916707061413015,0.107495632319803,0.106579043222685,0.0815448324332842,0.130537787621241,0.0850690346270425,0.0974854514182748,0.133920715450501,0.141383768583397,0.091303920682547,0.0933662673064125,0.0941333884659098,0.118260596171975,0.0839713977187964,0.0938761361460537,0.0825385656088941,0.119095674569832,0.070805296737119,0.0755768574810705,0.0883228648435223,0.0990469315307681,0.11588102313518,0.0894040080225948,0.0978004071470614,0.127822801606621,0.106459667352616,0.106421970994215
"HR047",0.158399093468666,0.096587909525834,0.156094237161241,0.182194318930208,0.107363917672998,0.215531841050707,0.156540216805012,0.123684454139022,0.125121444778385,0.145873485192877,0.113329728850807,0.163471874470578,0.20879808434842,0.15998917696784,0.145019928761661,0.13025258272776,0.142699703183349,0.171291182690059,0.150582913563256,0.169765884246668,0.103980039324606,0.0942928048676109,0.135238448708363,0.1060614860285,0.105214526889758,0.115701423658085,0.135392875429049,0.181066983477444,0.172820987027313,0.187622192450785,0.104381563465423,0.124433983765754,0.138098054830469,0.156920172745781,0.107486446522847,0.143106896516239,0.163888397456435,0.193368508299461,0.162872537359651,0.112679668483798,0.121410490172293,0.130598531035733,0.149452410301741,0.117322795996291,0.135567552496547,0.109713357802182,0.131939063208535,0.114111844087607,0.128371437219923,0.138128865650009,0.125706662200638,0.147955025694606,0.116148343391339,0.147814014007532,0.126770856222652,0.139514184773155,0.100970893350406,0.128218902323994,0.122408006552685,0.115609591747068,0.142123817920722,0.12638982284605,0.100327362678472,0.13274300340238,0.145869668053777,0.130904067525545,0.21884495440398,0.121027345252367,0.112451309798914,0.132344375774095,0.136290286225354,0.126749012752585,0.151903165728447,0.125213035131589,0.116776456985588,0.140610989839694,0.132499721916173,0.114808076490895,0.154054485447784,0.105674957657942,0.126644351007512,0.175419892062161,0.154326916023321,0.124745127799745,0.15673463686035,0.167600250466309,0.144762080482563,0.0962944100201663,0.113436424164901,0.0913806963729585,0.169839663518602,0.105383455049577,0.113016479157241,0.137560389669272,0.124123420726788,0.141614092482067,0.110428725067493,0.120661270246496,0.149042254438363,0.150648344636853,0.136562216001627
"HR048",0.158399093468666,0.0947758968237885,0.156094237161241,0.177001596473729,0.107363917672998,0.218155883908456,0.156540216805012,0.123684454139022,0.123628868311821,0.145873485192877,0.111424572905234,0.149597769292959,0.207325211201177,0.157358960693026,0.143122230664145,0.128676502589155,0.141034818096393,0.166153324295968,0.150707899803313,0.16775450163575,0.103980039324606,0.093273429100617,0.131944038299211,0.1060614860285,0.103730263416748,0.113108395150999,0.135031176556652,0.181602130925851,0.170743225086013,0.185486205242418,0.104381563465423,0.123363191737379,0.137677167503972,0.156099868434594,0.107086417401829,0.140689945471763,0.162103553347918,0.179163662936598,0.15690208565692,0.112011095371607,0.119949503211557,0.130598531035733,0.146371994297491,0.117016993405257,0.131657086114701,0.109713357802182,0.134122952459927,0.107224867243006,0.128371437219923,0.138128865650009,0.125957355468878,0.14757688525747,0.116148343391339,0.147814014007532,0.126770856222652,0.139687669389471,0.0996159374713676,0.126327402335236,0.121418290166914,0.114955219556628,0.140309508549239,0.126778917784669,0.0997129623711823,0.132007440948593,0.146069455663765,0.130904067525545,0.216238280295511,0.119383560998052,0.110628588390956,0.132768283653433,0.138599738283321,0.126749012752585,0.152412492988106,0.125745055960456,0.116164430362906,0.139693810124093,0.131885804197463,0.107746417983999,0.155029095513334,0.105159557747558,0.125103097008647,0.172831480091467,0.153535225891828,0.123014860408713,0.154567574152896,0.168176181590775,0.145125395300877,0.0964320380631352,0.113436424164901,0.0913806963729585,0.169839663518602,0.105383455049577,0.110956272073808,0.132629269219784,0.124123420726788,0.14118403843371,0.110428725067493,0.120661270246496,0.148676120783939,0.15000182024311,0.135300134538059
"HR049",0.170991820600424,0.137588824449298,0.205613675815241,0.279651256959264,0.184326094029706,0.293855088381321,0.265309716510663,0.162989032825544,0.163174326663024,0.195358014897779,0.138148457435987,0.201540438167711,0.26802552690704,0.223636377355482,0.234835529641961,0.193405197716197,0.203151568080111,0.289150342219236,0.214593104967642,0.216718678915139,0.132159598053519,0.118520353420724,0.201477391834908,0.150499872817246,0.140703484593698,0.135972610378417,0.177559822503171,0.271440195840167,0.229461054479031,0.233367864593074,0.171707866699499,0.166711108234778,0.178697977311691,0.215239432947859,0.141372952197475,0.195682564600604,0.242697141785883,0.260735250585194,0.232181987151008,0.150084585911772,0.191555877472113,0.169915518147931,0.195916856008829,0.15046962362677,0.165099177079993,0.168055207673423,0.199474730439278,0.122977733423094,0.169956121126651,0.191302822055599,0.172569809440541,0.199217513652043,0.163349429753892,0.208717930046908,0.176074297255813,0.176829674942091,0.169008216385241,0.174651191915802,0.145592933711703,0.152780377293955,0.18746266534496,0.167573045368745,0.179730841174734,0.164089820716412,0.203543736329542,0.171696464552674,0.232328475992035,0.161738800589058,0.142840230627336,0.198020041703645,0.212049446392128,0.160026615231683,0.224781201021913,0.175738501711697,0.135809868414355,0.208626591693346,0.19504683232836,0.131905315123937,0.193573464669812,0.186171994539786,0.175722791579299,0.21607161365989,0.173507789578723,0.154510083216621,0.211414240259693,0.198874279283153,0.237417769857194,0.150559841888536,0.167802716577088,0.132840480455831,0.235206283753222,0.144405351964044,0.153033308658913,0.178290395692704,0.156797954441348,0.189140723221141,0.157789317728319,0.187066760749476,0.208095300012306,0.263606697146961,0.187767588831808
"HR04A",0.155116538693949,0.13763054624669,0.207214033991513,0.28220632630711,0.195360107857358,0.264147559322673,0.271273159650711,0.159445423131542,0.161238449250102,0.21751415647345,0.146849213439153,0.21014685726852,0.273691375510999,0.223636377355482,0.257755290273844,0.199328180069811,0.218709490084898,0.272719383655402,0.212477419857467,0.225026025875969,0.131512477760472,0.12564520952693,0.222856957531536,0.154983477896067,0.142399484647856,0.143075801073728,0.181687855925818,0.272916268420866,0.231453679649023,0.246104061960557,0.161112482913111,0.1670458789819,0.173861349323122,0.206631765066551,0.14112419006844,0.196846108039476,0.236826368734442,0.262655349758647,0.231583199156406,0.15314293551883,0.195490120189288,0.186302614134334,0.19548767823086,0.160372261182157,0.154900692698067,0.174669666234814,0.200117920051668,0.123609706356018,0.183588053225683,0.192307429938982,0.176054446481161,0.201085202445858,0.163684226207773,0.203234808246093,0.178880113119874,0.175848928804826,0.150696071647634,0.206630142626793,0.148072442518068,0.153866688113074,0.19243120165919,0.17089126331506,0.18641039365619,0.142889627579673,0.213658068044239,0.177759051769801,0.228495853466941,0.160782366894014,0.149725186971185,0.223291621473405,0.21903146212112,0.160460424840171,0.222603074215972,0.206048218079522,0.132942111115275,0.214906890811852,0.19349955227606,0.135604871049813,0.202811426946229,0.187578103911737,0.189699908910062,0.219553363984652,0.168845432275479,0.159958112393025,0.202992397269243,0.194876875020998,0.237615661081113,0.147717468887383,0.171871410202449,0.140506110396281,0.239946665772279,0.146251720537766,0.155160322560849,0.18296375265317,0.165622427566724,0.192773468183935,0.163040927682421,0.197065229588776,0.219077552851564,0.270233010192118,0.190874426169312
