"year","disease","region_name","case_numbers","source","nutM_code"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2023,"Chikungunya","Siena",NA,"PADI-Web","ITI19"
2023,"Chikungunya","Siena",NA,"PADI-Web","ITI19"
2023,"Chikungunya","Modena",NA,"PADI-Web","ITH54"
2024,"Chikungunya","Alpes-Maritimes",NA,"PADI-Web","FRL03"
2024,"Chikungunya","Alpes-Maritimes",NA,"PADI-Web","FRL03"
2024,"Chikungunya","Pyrenees-Orientales",NA,"PADI-Web","FRJ15"
2024,"Chikungunya","Herault",NA,"PADI-Web","FRJ13"
2024,"Chikungunya","Herault",NA,"PADI-Web","FRJ13"
2024,"Chikungunya","Hautes-Pyrenees",NA,"PADI-Web","FRJ26"
2024,"Chikungunya","Hautes-Pyrenees",NA,"PADI-Web","FRJ26"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Hautes-Pyrenees",NA,"PADI-Web","FRJ26"
2024,"Chikungunya","Hautes-Pyrenees",NA,"PADI-Web","FRJ26"
2017,"Chikungunya","Bolzano-Bozen",NA,"PADI-Web","ITH10"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Caserta",NA,"PADI-Web","ITF31"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Siena",NA,"PADI-Web","ITI19"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2024,"Chikungunya","Como",NA,"PADI-Web","ITC42"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2024,"Chikungunya","Treviso",NA,"PADI-Web","ITH34"
2024,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2024,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2024,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2024,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2024,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2024,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2024,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2024,"Chikungunya","Lecco",NA,"PADI-Web","ITC43"
2023,"Chikungunya","Treviso",NA,"PADI-Web","ITH34"
2023,"Chikungunya","Bergamo",NA,"PADI-Web","ITC46"
2023,"Chikungunya","Bergamo",NA,"PADI-Web","ITC46"
2023,"Chikungunya","Bergamo",NA,"PADI-Web","ITC46"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2024,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2024,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Ravenna",NA,"PADI-Web","ITH57"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2023,"Chikungunya","Brescia",NA,"PADI-Web","ITC47"
2023,"Chikungunya","Bergamo",NA,"PADI-Web","ITC46"
2023,"Chikungunya","Bergamo",NA,"PADI-Web","ITC46"
2023,"Chikungunya","Padova",NA,"PADI-Web","ITH36"
2023,"Chikungunya","Padova",NA,"PADI-Web","ITH36"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2018,"Chikungunya","Ancona",NA,"PADI-Web","ITI32"
2018,"Chikungunya","Ancona",NA,"PADI-Web","ITI32"
2018,"Chikungunya","Ancona",NA,"PADI-Web","ITI32"
2018,"Chikungunya","Ancona",NA,"PADI-Web","ITI32"
2018,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2018,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2018,"Chikungunya","Latina",NA,"PADI-Web","ITI44"
2018,"Chikungunya","Latina",NA,"PADI-Web","ITI44"
2018,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2018,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2018,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2023,"Chikungunya","Arezzo",NA,"PADI-Web","ITI18"
2023,"Chikungunya","Siena",NA,"PADI-Web","ITI19"
2023,"Chikungunya","Siena",NA,"PADI-Web","ITI19"
2023,"Chikungunya","Barletta-Andria-Trani",NA,"PADI-Web","ITF48"
2023,"Chikungunya","Arezzo",NA,"PADI-Web","ITI18"
2024,"Chikungunya","Venezia",NA,"PADI-Web","ITH35"
2024,"Chikungunya","Venezia",NA,"PADI-Web","ITH35"
2024,"Chikungunya","Venezia",NA,"PADI-Web","ITH35"
2024,"Chikungunya","Salerno",NA,"PADI-Web","ITF35"
2024,"Chikungunya","Sondrio",NA,"PADI-Web","ITC44"
2024,"Chikungunya","Sondrio",NA,"PADI-Web","ITC44"
2024,"Chikungunya","Ancona",NA,"PADI-Web","ITI32"
2024,"Chikungunya","Ancona",NA,"PADI-Web","ITI32"
2024,"Chikungunya","Ancona",NA,"PADI-Web","ITI32"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2024,"Chikungunya","Reggio Di Calabria",NA,"PADI-Web","ITF65"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2024,"Chikungunya","Macerata",NA,"PADI-Web","ITI33"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Siena",NA,"PADI-Web","ITI19"
2023,"Chikungunya","Siena",NA,"PADI-Web","ITI19"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2023,"Chikungunya","Milano",NA,"PADI-Web","ITC4C"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2017,"Chikungunya","Roma",NA,"PADI-Web","ITI43"
2023,"Chikungunya","Siena",NA,"PADI-Web","ITI19"
2023,"Chikungunya","Firenze",NA,"PADI-Web","ITI14"
2023,"Chikungunya","Livorno",NA,"PADI-Web","ITI16"
2024,"Chikungunya","Hautes-Pyrenees",NA,"PADI-Web","FRJ26"
2024,"Chikungunya","Hautes-Pyrenees",NA,"PADI-Web","FRJ26"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
2024,"Chikungunya","Paris",NA,"PADI-Web","FR101"
