"Longitude","Latitude","Admin","Year","disease"
-46.8201562,-11.6259869,"2",2022,"chik"
-49.2179317,-9.804331,"2",2016,"chik"
-49.2179317,-9.804331,"2",2017,"chik"
-49.2179317,-9.804331,"2",2022,"chik"
-49.0660103,-9.2561833,"2",2022,"chik"
-48.5400115,-5.366953,"2",2022,"chik"
-48.902561,-10.7593769,"2",2022,"chik"
-49.170909,-12.1319868,"2",2018,"chik"
-47.4899968,-7.3362299,"2",2018,"chik"
-47.4899968,-7.3362299,"2",2022,"chik"
-49.5289751,-11.8034423,"2",2022,"chik"
-48.5210976,-9.0568395,"2",2022,"chik"
-47.3154389,-7.7118745,"2",2022,"chik"
-48.5123571,-8.8380907,"2",2016,"chik"
-48.5123571,-8.8380907,"2",2017,"chik"
-48.5123571,-8.8380907,"2",2018,"chik"
-48.5123571,-8.8380907,"2",2020,"chik"
-48.5123571,-8.8380907,"2",2021,"chik"
-48.5123571,-8.8380907,"2",2022,"chik"
-49.0613827,-11.7244438,"2",2016,"chik"
-49.0613827,-11.7244438,"2",2017,"chik"
-49.0613827,-11.7244438,"2",2021,"chik"
-49.0613827,-11.7244438,"2",2022,"chik"
-48.4464755,-11.2403843,"2",2017,"chik"
-48.6886404,-8.5719369,"2",2017,"chik"
-48.6886404,-8.5719369,"2",2020,"chik"
-48.6886404,-8.5719369,"2",2021,"chik"
-48.6886404,-8.5719369,"2",2022,"chik"
-49.0958165,-8.1184235,"2",2017,"chik"
-49.618895,-10.7870067,"2",2022,"chik"
-48.3565025,-9.7545347,"2",2021,"chik"
-48.3565025,-9.7545347,"2",2022,"chik"
-46.5072073,-12.7892186,"2",2021,"chik"
-46.5072073,-12.7892186,"2",2022,"chik"
-47.8605466,-6.1898992,"2",2022,"chik"
-49.6564966,-9.7971805,"2",2017,"chik"
-46.4168,-10.5466808,"2",2021,"chik"
-46.4168,-10.5466808,"2",2022,"chik"
-48.3929079,-9.5657593,"2",2015,"chik"
-48.3929079,-9.5657593,"2",2017,"chik"
-48.3929079,-9.5657593,"2",2020,"chik"
-48.3929079,-9.5657593,"2",2021,"chik"
-48.3929079,-9.5657593,"2",2022,"chik"
-48.5920745,-9.5316202,"2",2015,"chik"
-48.5920745,-9.5316202,"2",2017,"chik"
-48.5920745,-9.5316202,"2",2022,"chik"
-48.1105155,-10.7643814,"2",2018,"chik"
-48.1105155,-10.7643814,"2",2021,"chik"
-48.6098014,-7.1448983,"2",2017,"chik"
-47.7249253,-11.708952,"2",2016,"chik"
-47.7249253,-11.708952,"2",2018,"chik"
-47.7249253,-11.708952,"2",2022,"chik"
-47.6647352,-6.3753675,"2",2017,"chik"
-47.6647352,-6.3753675,"2",2020,"chik"
-47.6647352,-6.3753675,"2",2022,"chik"
-48.4224573,-7.6366428,"2",2017,"chik"
-48.4224573,-7.6366428,"2",2022,"chik"
-47.6769863,-9.9667347,"2",2017,"chik"
-46.5746425,-12.9152942,"2",2019,"chik"
-46.5746425,-12.9152942,"2",2021,"chik"
-46.5746425,-12.9152942,"2",2022,"chik"
-46.6260016,-11.8209602,"2",2021,"chik"
-48.9080571,-10.7089327,"2",2022,"chik"
-47.9282119,-7.8595785,"2",2017,"chik"
-47.9282119,-7.8595785,"2",2022,"chik"
-48.4073439,-13.042426,"2",2021,"chik"
-48.8851491,-10.1733012,"2",2016,"chik"
-48.8851491,-10.1733012,"2",2017,"chik"
-48.8851491,-10.1733012,"2",2018,"chik"
-48.8851491,-10.1733012,"2",2020,"chik"
-48.8851491,-10.1733012,"2",2021,"chik"
-48.8851491,-10.1733012,"2",2022,"chik"
-47.8690449,-12.6190684,"2",2016,"chik"
-48.1736365,-8.9755195,"2",2017,"chik"
-48.1736365,-8.9755195,"2",2022,"chik"
-48.5421476,-12.0362616,"2",2016,"chik"
-48.5421476,-12.0362616,"2",2017,"chik"
-48.5421476,-12.0362616,"2",2022,"chik"
-48.9334448,-8.5940846,"2",2016,"chik"
-48.9334448,-8.5940846,"2",2017,"chik"
-48.7529622,-8.7339507,"2",2017,"chik"
-48.7529622,-8.7339507,"2",2021,"chik"
-48.7529622,-8.7339507,"2",2022,"chik"
-47.5779959,-11.1377567,"2",2022,"chik"
-49.1798964,-10.4427779,"2",2015,"chik"
-49.1798964,-10.4427779,"2",2017,"chik"
-49.1798964,-10.4427779,"2",2018,"chik"
-49.1798964,-10.4427779,"2",2022,"chik"
-46.4771472,-12.0871226,"2",2017,"chik"
-47.5370905,-10.7446434,"2",2017,"chik"
-47.5370905,-10.7446434,"2",2022,"chik"
-48.4125873,-10.7069499,"2",2016,"chik"
-48.4125873,-10.7069499,"2",2017,"chik"
-48.4125873,-10.7069499,"2",2018,"chik"
-48.4125873,-10.7069499,"2",2020,"chik"
-48.4125873,-10.7069499,"2",2021,"chik"
-48.4125873,-10.7069499,"2",2022,"chik"
-48.5039351,-8.5315654,"2",2016,"chik"
-48.5039351,-8.5315654,"2",2017,"chik"
-48.5039351,-8.5315654,"2",2022,"chik"
-48.8979416,-10.4255646,"2",2022,"chik"
-47.2416333,-8.7375715,"2",2017,"chik"
-48.1389297,-6.4432435,"2",2016,"chik"
-48.1389297,-6.4432435,"2",2022,"chik"
-46.8849968,-11.3994831,"2",2017,"chik"
-48.5355243,-9.3436844,"2",2022,"chik"
-47.8957285,-9.3466035,"2",2021,"chik"
-47.8957285,-9.3466035,"2",2022,"chik"
-47.8785932,-5.3545958,"2",2017,"chik"
-49.9275832,-12.5393043,"2",2017,"chik"
-49.9275832,-12.5393043,"2",2021,"chik"
-49.9275832,-12.5393043,"2",2022,"chik"
-48.6935532,-7.1521905,"2",2017,"chik"
-48.6935532,-7.1521905,"2",2022,"chik"
-48.9079185,-10.8645705,"2",2022,"chik"
-48.118431,-11.4484075,"2",2022,"chik"
-47.8116848,-10.2798395,"2",2017,"chik"
-47.5781656,-5.5548538,"2",2022,"chik"
-48.2047811,-5.2595154,"2",2017,"chik"
-48.2047811,-5.2595154,"2",2022,"chik"
-48.2481957,-11.6320771,"2",2018,"chik"
-48.1719464,-11.1497982,"2",2021,"chik"
-48.1719464,-11.1497982,"2",2022,"chik"
-47.640047,-5.6032368,"2",2017,"chik"
-46.4340889,-12.4060068,"2",2021,"chik"
-46.4340889,-12.4060068,"2",2022,"chik"
-46.9925355,-12.193852,"2",2022,"chik"
-49.0915757,-12.799779,"2",2016,"chik"
-49.0915757,-12.799779,"2",2017,"chik"
-48.3242858,-10.249091,"2",2015,"chik"
-48.3242858,-10.249091,"2",2016,"chik"
-48.3242858,-10.249091,"2",2017,"chik"
-48.3242858,-10.249091,"2",2018,"chik"
-48.3242858,-10.249091,"2",2019,"chik"
-48.3242858,-10.249091,"2",2020,"chik"
-48.3242858,-10.249091,"2",2021,"chik"
-48.3242858,-10.249091,"2",2022,"chik"
-48.3754534,-9.5655428,"2",2016,"chik"
-48.3754534,-9.5655428,"2",2017,"chik"
-48.3754534,-9.5655428,"2",2020,"chik"
-48.3754534,-9.5655428,"2",2022,"chik"
-47.4273023,-6.325179,"2",2016,"chik"
-47.4273023,-6.325179,"2",2017,"chik"
-47.4273023,-6.325179,"2",2018,"chik"
-47.4273023,-6.325179,"2",2021,"chik"
-47.4273023,-6.325179,"2",2022,"chik"
-47.9640787,-6.8491792,"2",2016,"chik"
-47.9640787,-6.8491792,"2",2017,"chik"
-47.9640787,-6.8491792,"2",2020,"chik"
-48.5376794,-6.4082404,"2",2016,"chik"
-48.5376794,-6.4082404,"2",2017,"chik"
-48.5376794,-6.4082404,"2",2022,"chik"
-47.5035694,-4.9539591,"2",2016,"chik"
-47.5035694,-4.9539591,"2",2017,"chik"
-47.5035694,-4.9539591,"2",2018,"chik"
-47.5035694,-4.9539591,"2",2022,"chik"
-44.4153732,-2.4039084,"2",2016,"chik"
-44.4153732,-2.4039084,"2",2017,"chik"
-44.4153732,-2.4039084,"2",2022,"chik"
-43.4697644,-4.6291202,"2",2016,"chik"
-43.4697644,-4.6291202,"2",2017,"chik"
-44.4496732,-4.2145714,"2",2019,"chik"
-45.8447357,-3.665843,"2",2016,"chik"
-45.8447357,-3.665843,"2",2017,"chik"
-45.8447357,-3.665843,"2",2018,"chik"
-45.8447357,-3.665843,"2",2019,"chik"
-45.8447357,-3.665843,"2",2021,"chik"
-46.0110181,-1.6770126,"2",2021,"chik"
-46.7481405,-5.5694976,"2",2017,"chik"
-46.7481405,-5.5694976,"2",2018,"chik"
-44.6168328,-3.263237,"2",2016,"chik"
-44.6168328,-3.263237,"2",2017,"chik"
-44.6168328,-3.263237,"2",2018,"chik"
-43.115382,-3.6729343,"2",2019,"chik"
-45.0786169,-1.5282615,"2",2018,"chik"
-45.6656585,-2.9511594,"2",2021,"chik"
-41.9041637,-2.8876129,"2",2017,"chik"
-46.0101522,-4.8871568,"2",2017,"chik"
-46.0101522,-4.8871568,"2",2021,"chik"
-44.7769469,-3.4565674,"2",2017,"chik"
-44.7769469,-3.4565674,"2",2021,"chik"
-44.7769469,-3.4565674,"2",2022,"chik"
-44.0528678,-2.8365249,"2",2022,"chik"
-44.780044,-4.2310701,"2",2016,"chik"
-44.780044,-4.2310701,"2",2017,"chik"
-44.780044,-4.2310701,"2",2021,"chik"
-44.780044,-4.2310701,"2",2022,"chik"
-44.3172034,-2.9722383,"2",2016,"chik"
-44.3172034,-2.9722383,"2",2017,"chik"
-44.3172034,-2.9722383,"2",2019,"chik"
-44.3172034,-2.9722383,"2",2021,"chik"
-46.0406693,-7.5334765,"2",2016,"chik"
-46.0406693,-7.5334765,"2",2017,"chik"
-46.0406693,-7.5334765,"2",2018,"chik"
-46.0406693,-7.5334765,"2",2019,"chik"
-46.0406693,-7.5334765,"2",2020,"chik"
-46.0406693,-7.5334765,"2",2021,"chik"
-46.0406693,-7.5334765,"2",2022,"chik"
-43.0263473,-6.7480614,"2",2016,"chik"
-43.0263473,-6.7480614,"2",2017,"chik"
-43.0263473,-6.7480614,"2",2018,"chik"
-45.2464996,-5.5018917,"2",2016,"chik"
-45.2464996,-5.5018917,"2",2017,"chik"
-45.2464996,-5.5018917,"2",2018,"chik"
-45.2464996,-5.5018917,"2",2019,"chik"
-45.2464996,-5.5018917,"2",2020,"chik"
-45.2464996,-5.5018917,"2",2021,"chik"
-45.2464996,-5.5018917,"2",2022,"chik"
-42.8236208,-2.759,"2",2017,"chik"
-42.8236208,-2.759,"2",2022,"chik"
-45.2534815,-3.739373,"2",2016,"chik"
-45.2534815,-3.739373,"2",2017,"chik"
-44.7878906,-2.447675,"2",2016,"chik"
-44.7878906,-2.447675,"2",2019,"chik"
-44.7878906,-2.447675,"2",2021,"chik"
-44.7611493,-4.6270462,"2",2017,"chik"
-46.3136997,-1.7989761,"2",2017,"chik"
-46.3136997,-1.7989761,"2",2018,"chik"
-45.6091586,-3.5422592,"2",2016,"chik"
-45.6091586,-3.5422592,"2",2021,"chik"
-46.8571794,-4.4893153,"2",2020,"chik"
-46.8571794,-4.4893153,"2",2022,"chik"
-45.0322178,-4.3716411,"2",2018,"chik"
-42.7530784,-3.6783304,"2",2019,"chik"
-43.8338665,-5.8374956,"2",2016,"chik"
-43.8338665,-5.8374956,"2",2021,"chik"
-43.8338665,-5.8374956,"2",2022,"chik"
-46.460459,-4.3151757,"2",2016,"chik"
-46.460459,-4.3151757,"2",2018,"chik"
-46.460459,-4.3151757,"2",2022,"chik"
-45.0107643,-3.3210007,"2",2022,"chik"
-45.7281877,-1.4547076,"2",2016,"chik"
-44.3809901,-3.637001,"2",2021,"chik"
-47.4676375,-7.3359488,"2",2016,"chik"
-46.0206995,-1.2056959,"2",2016,"chik"
-43.3587013,-4.8653843,"2",2016,"chik"
-43.3587013,-4.8653843,"2",2017,"chik"
-43.3587013,-4.8653843,"2",2018,"chik"
-43.3587013,-4.8653843,"2",2019,"chik"
-43.3587013,-4.8653843,"2",2020,"chik"
-43.3587013,-4.8653843,"2",2021,"chik"
-43.3587013,-4.8653843,"2",2022,"chik"
-44.8294921,-2.1965176,"2",2016,"chik"
-46.1263959,-2.1428151,"2",2019,"chik"
-43.360096,-3.7415256,"2",2016,"chik"
-43.360096,-3.7415256,"2",2017,"chik"
-43.360096,-3.7415256,"2",2018,"chik"
-43.360096,-3.7415256,"2",2019,"chik"
-43.360096,-3.7415256,"2",2020,"chik"
-43.360096,-3.7415256,"2",2022,"chik"
-47.7829078,-5.1729837,"2",2016,"chik"
-47.7829078,-5.1729837,"2",2017,"chik"
-47.7829078,-5.1729837,"2",2018,"chik"
-43.8877885,-4.4535444,"2",2016,"chik"
-43.8877885,-4.4535444,"2",2017,"chik"
-43.8877885,-4.4535444,"2",2018,"chik"
-43.8877885,-4.4535444,"2",2019,"chik"
-43.8877885,-4.4535444,"2",2022,"chik"
-43.0182166,-4.2596751,"2",2016,"chik"
-43.0182166,-4.2596751,"2",2020,"chik"
-43.0182166,-4.2596751,"2",2022,"chik"
-44.246803,-6.0270284,"2",2019,"chik"
-44.896031,-3.8404843,"2",2016,"chik"
-44.130317,-4.1283394,"2",2016,"chik"
-44.130317,-4.1283394,"2",2020,"chik"
-44.130317,-4.1283394,"2",2021,"chik"
-44.130317,-4.1283394,"2",2022,"chik"
-44.873904,-1.8259902,"2",2016,"chik"
-44.873904,-1.8259902,"2",2017,"chik"
-44.873904,-1.8259902,"2",2018,"chik"
-44.873904,-1.8259902,"2",2019,"chik"
-44.873904,-1.8259902,"2",2020,"chik"
-44.873904,-1.8259902,"2",2021,"chik"
-44.873904,-1.8259902,"2",2022,"chik"
-44.4371129,-5.0378369,"2",2018,"chik"
-44.4371129,-5.0378369,"2",2022,"chik"
-42.9458985,-4.1533336,"2",2021,"chik"
-44.8818235,-4.8758712,"2",2017,"chik"
-44.8818235,-4.8758712,"2",2018,"chik"
-47.4446675,-6.5598996,"2",2016,"chik"
-47.4446675,-6.5598996,"2",2017,"chik"
-47.4446675,-6.5598996,"2",2022,"chik"
-46.1914913,-6.4427076,"2",2017,"chik"
-46.1914913,-6.4427076,"2",2022,"chik"
-46.1704798,-6.964186,"2",2017,"chik"
-44.1567146,-5.7340265,"2",2017,"chik"
-45.7718035,-1.4159499,"2",2019,"chik"
-44.2719823,-5.022878,"2",2020,"chik"
-47.3644203,-5.7471745,"2",2016,"chik"
-47.3644203,-5.7471745,"2",2017,"chik"
-44.0701819,-5.4775492,"2",2016,"chik"
-45.6695767,-3.4270088,"2",2018,"chik"
-45.8889444,-2.1281682,"2",2016,"chik"
-45.8889444,-2.1281682,"2",2018,"chik"
-44.3319217,-5.4071728,"2",2017,"chik"
-46.1594346,-5.8247306,"2",2017,"chik"
-46.1594346,-5.8247306,"2",2022,"chik"
-44.6021389,-2.1327612,"2",2017,"chik"
-43.4646855,-2.5986554,"2",2016,"chik"
-43.4646855,-2.5986554,"2",2022,"chik"
-44.0621778,-2.7751329,"2",2016,"chik"
-44.0621778,-2.7751329,"2",2017,"chik"
-44.0621778,-2.7751329,"2",2021,"chik"
-44.8562073,-4.6630129,"2",2016,"chik"
-47.4761951,-5.5237633,"2",2016,"chik"
-47.4761951,-5.5237633,"2",2017,"chik"
-47.4761951,-5.5237633,"2",2018,"chik"
-47.4761951,-5.5237633,"2",2019,"chik"
-47.4761951,-5.5237633,"2",2020,"chik"
-47.4761951,-5.5237633,"2",2021,"chik"
-47.4761951,-5.5237633,"2",2022,"chik"
-44.3597809,-3.3937249,"2",2016,"chik"
-44.3597809,-3.3937249,"2",2017,"chik"
-44.3597809,-3.3937249,"2",2018,"chik"
-44.3597809,-3.3937249,"2",2021,"chik"
-44.2248312,-5.8180412,"2",2016,"chik"
-45.6358888,-5.3695216,"2",2020,"chik"
-47.401051,-5.4492063,"2",2016,"chik"
-47.401051,-5.4492063,"2",2018,"chik"
-44.6963471,-4.9816274,"2",2022,"chik"
-45.1323113,-4.5701256,"2",2017,"chik"
-45.1323113,-4.5701256,"2",2022,"chik"
-44.9351134,-4.0417277,"2",2017,"chik"
-43.5266628,-6.0460518,"2",2016,"chik"
-44.9804381,-4.6132213,"2",2022,"chik"
-45.3860922,-4.9923526,"2",2022,"chik"
-45.8976181,-1.3275012,"2",2021,"chik"
-42.2061227,-3.39533,"2",2016,"chik"
-42.2061227,-3.39533,"2",2022,"chik"
-45.9614874,-2.0476749,"2",2017,"chik"
-45.9614874,-2.0476749,"2",2018,"chik"
-45.8570067,-2.2425978,"2",2021,"chik"
-43.1112946,-3.6220842,"2",2018,"chik"
-45.0316175,-3.0993968,"2",2016,"chik"
-43.2038032,-5.5222551,"2",2016,"chik"
-43.2038032,-5.5222551,"2",2017,"chik"
-43.2038032,-5.5222551,"2",2022,"chik"
-44.5542591,-3.6265664,"2",2016,"chik"
-44.5542591,-3.6265664,"2",2018,"chik"
-44.5847902,-3.5651786,"2",2017,"chik"
-44.5847902,-3.5651786,"2",2018,"chik"
-44.5847902,-3.5651786,"2",2019,"chik"
-44.5847902,-3.5651786,"2",2021,"chik"
-45.2501975,-3.481429,"2",2019,"chik"
-47.064932,-5.8329422,"2",2017,"chik"
-44.0388624,-2.8647811,"2",2022,"chik"
-43.9053671,-3.4651912,"2",2016,"chik"
-43.9053671,-3.4651912,"2",2017,"chik"
-46.2596224,-7.1182151,"2",2019,"chik"
-44.0456732,-6.7357873,"2",2016,"chik"
-44.0456732,-6.7357873,"2",2022,"chik"
-45.1219691,-4.1399161,"2",2020,"chik"
-44.1725438,-2.5396119,"2",2016,"chik"
-44.1725438,-2.5396119,"2",2017,"chik"
-44.1725438,-2.5396119,"2",2019,"chik"
-44.1725438,-2.5396119,"2",2022,"chik"
-44.8967098,-2.6460598,"2",2016,"chik"
-43.9882155,-6.4319256,"2",2016,"chik"
-43.9882155,-6.4319256,"2",2017,"chik"
-43.9882155,-6.4319256,"2",2019,"chik"
-43.9882155,-6.4319256,"2",2021,"chik"
-43.9882155,-6.4319256,"2",2022,"chik"
-43.0896939,-5.6824088,"2",2016,"chik"
-43.0896939,-5.6824088,"2",2018,"chik"
-43.0896939,-5.6824088,"2",2022,"chik"
-43.7819947,-6.1806354,"2",2022,"chik"
-44.086855,-6.5991307,"2",2016,"chik"
-44.086855,-6.5991307,"2",2020,"chik"
-44.086855,-6.5991307,"2",2022,"chik"
-45.2400926,-4.4446019,"2",2018,"chik"
-44.6010174,-4.5718513,"2",2017,"chik"
-44.6010174,-4.5718513,"2",2018,"chik"
-44.6010174,-4.5718513,"2",2021,"chik"
-44.6010174,-4.5718513,"2",2022,"chik"
-45.3474111,-2.9705826,"2",2016,"chik"
-45.3474111,-2.9705826,"2",2022,"chik"
-44.3417923,-4.3729194,"2",2016,"chik"
-44.3417923,-4.3729194,"2",2020,"chik"
-45.3423884,-3.6102265,"2",2017,"chik"
-45.3423884,-3.6102265,"2",2019,"chik"
-45.3423884,-3.6102265,"2",2021,"chik"
-45.079698,-2.5176565,"2",2016,"chik"
-45.079698,-2.5176565,"2",2018,"chik"
-45.079698,-2.5176565,"2",2022,"chik"
-45.1642789,-3.8926367,"2",2016,"chik"
-45.1642789,-3.8926367,"2",2018,"chik"
-45.1642789,-3.8926367,"2",2022,"chik"
-44.225082,-3.7269697,"2",2016,"chik"
-44.225082,-3.7269697,"2",2018,"chik"
-44.225082,-3.7269697,"2",2020,"chik"
-44.225082,-3.7269697,"2",2022,"chik"
-44.9458736,-4.7530972,"2",2017,"chik"
-47.3977036,-6.3433906,"2",2017,"chik"
-44.4930485,-5.2919738,"2",2016,"chik"
-44.4930485,-5.2919738,"2",2017,"chik"
-44.4930485,-5.2919738,"2",2018,"chik"
-44.4930485,-5.2919738,"2",2019,"chik"
-44.4930485,-5.2919738,"2",2020,"chik"
-45.3641115,-2.5901931,"2",2018,"chik"
-45.3641115,-2.5901931,"2",2021,"chik"
-43.4415418,-2.5093185,"2",2016,"chik"
-43.4415418,-2.5093185,"2",2021,"chik"
-44.1059526,-2.445535,"2",2016,"chik"
-44.1059526,-2.445535,"2",2021,"chik"
-44.2495015,-2.9409235,"2",2016,"chik"
-44.2495015,-2.9409235,"2",2017,"chik"
-44.2495015,-2.9409235,"2",2020,"chik"
-44.2495015,-2.9409235,"2",2021,"chik"
-44.2495015,-2.9409235,"2",2022,"chik"
-45.3463872,-7.1396018,"2",2018,"chik"
-45.3463872,-7.1396018,"2",2019,"chik"
-45.3463872,-7.1396018,"2",2022,"chik"
-45.2998158,-2.2353805,"2",2018,"chik"
-45.3828264,-3.664924,"2",2016,"chik"
-45.3828264,-3.664924,"2",2017,"chik"
-45.3828264,-3.664924,"2",2018,"chik"
-45.3828264,-3.664924,"2",2019,"chik"
-45.3828264,-3.664924,"2",2020,"chik"
-45.3828264,-3.664924,"2",2021,"chik"
-45.3828264,-3.664924,"2",2022,"chik"
-45.6621305,-3.9652494,"2",2016,"chik"
-45.6621305,-3.9652494,"2",2018,"chik"
-45.6621305,-3.9652494,"2",2019,"chik"
-45.7754197,-2.5440774,"2",2016,"chik"
-45.7754197,-2.5440774,"2",2017,"chik"
-45.7754197,-2.5440774,"2",2019,"chik"
-44.325227,-3.1389946,"2",2016,"chik"
-44.325227,-3.1389946,"2",2020,"chik"
-44.325227,-3.1389946,"2",2021,"chik"
-44.325227,-3.1389946,"2",2022,"chik"
-42.4126041,-3.1145207,"2",2016,"chik"
-44.8405218,-2.7017348,"2",2020,"chik"
-42.41992,-3.3609139,"2",2017,"chik"
-44.3845288,-5.5785319,"2",2016,"chik"
-44.3845288,-5.5785319,"2",2017,"chik"
-44.3845288,-5.5785319,"2",2022,"chik"
-47.3854524,-5.1243725,"2",2017,"chik"
-47.3854524,-5.1243725,"2",2018,"chik"
-44.7978551,-2.9581628,"2",2016,"chik"
-46.2546744,-3.5570515,"2",2017,"chik"
-43.8096955,-5.1141746,"2",2016,"chik"
-43.7024303,-6.4947239,"2",2017,"chik"
-43.7024303,-6.4947239,"2",2018,"chik"
-43.7024303,-6.4947239,"2",2021,"chik"
-43.7024303,-6.4947239,"2",2022,"chik"
-44.0684557,-2.5527251,"2",2016,"chik"
-44.0684557,-2.5527251,"2",2017,"chik"
-44.0684557,-2.5527251,"2",2018,"chik"
-44.0684557,-2.5527251,"2",2019,"chik"
-44.0684557,-2.5527251,"2",2020,"chik"
-44.0684557,-2.5527251,"2",2021,"chik"
-44.0684557,-2.5527251,"2",2022,"chik"
-44.5853235,-5.0544195,"2",2017,"chik"
-44.2988947,-2.5306721,"2",2015,"chik"
-44.2988947,-2.5306721,"2",2016,"chik"
-44.2988947,-2.5306721,"2",2017,"chik"
-44.2988947,-2.5306721,"2",2018,"chik"
-44.2988947,-2.5306721,"2",2019,"chik"
-44.2988947,-2.5306721,"2",2020,"chik"
-44.2988947,-2.5306721,"2",2021,"chik"
-44.2988947,-2.5306721,"2",2022,"chik"
-44.6695125,-4.37739,"2",2019,"chik"
-44.6695125,-4.37739,"2",2022,"chik"
-44.4654609,-4.0308713,"2",2016,"chik"
-44.4654609,-4.0308713,"2",2019,"chik"
-46.5296616,-6.8235145,"2",2017,"chik"
-45.4812837,-7.0222336,"2",2020,"chik"
-45.0779522,-5.1061569,"2",2018,"chik"
-44.8801674,-2.8931331,"2",2016,"chik"
-44.8801674,-2.8931331,"2",2022,"chik"
-45.2381076,-4.0363287,"2",2016,"chik"
-44.0540612,-5.2590452,"2",2022,"chik"
-47.2908045,-5.4441663,"2",2022,"chik"
-45.1157473,-1.8525462,"2",2016,"chik"
-46.7015134,-5.8820478,"2",2018,"chik"
-44.1927049,-6.4787167,"2",2016,"chik"
-43.9400008,-4.2537785,"2",2020,"chik"
-43.9400008,-4.2537785,"2",2022,"chik"
-42.8289187,-5.1045734,"2",2016,"chik"
-42.8289187,-5.1045734,"2",2017,"chik"
-42.8289187,-5.1045734,"2",2018,"chik"
-42.8289187,-5.1045734,"2",2020,"chik"
-42.8289187,-5.1045734,"2",2021,"chik"
-42.8289187,-5.1045734,"2",2022,"chik"
-44.6085384,-4.5688377,"2",2016,"chik"
-44.6085384,-4.5688377,"2",2018,"chik"
-44.6085384,-4.5688377,"2",2021,"chik"
-44.6085384,-4.5688377,"2",2022,"chik"
-44.6445074,-5.2600405,"2",2016,"chik"
-44.6445074,-5.2600405,"2",2017,"chik"
-45.369341,-1.6712987,"2",2016,"chik"
-45.369341,-1.6712987,"2",2017,"chik"
-45.369341,-1.6712987,"2",2018,"chik"
-42.2754729,-2.7632172,"2",2018,"chik"
-43.4016482,-3.2071122,"2",2018,"chik"
-43.4016482,-3.2071122,"2",2019,"chik"
-43.4016482,-3.2071122,"2",2022,"chik"
-43.9164489,-3.547988,"2",2016,"chik"
-43.9164489,-3.547988,"2",2018,"chik"
-43.9164489,-3.547988,"2",2021,"chik"
-44.9967603,-3.203929,"2",2016,"chik"
-44.9967603,-3.203929,"2",2017,"chik"
-44.9967603,-3.203929,"2",2018,"chik"
-44.9967603,-3.203929,"2",2019,"chik"
-44.9967603,-3.203929,"2",2021,"chik"
-48.1373856,-5.1837106,"2",2017,"chik"
-44.8722032,-3.4604085,"2",2017,"chik"
-44.8722032,-3.4604085,"2",2022,"chik"
-45.2485759,-4.2876518,"2",2016,"chik"
-45.2485759,-4.2876518,"2",2022,"chik"
-45.6527148,-3.2716995,"2",2015,"chik"
-45.6527148,-3.2716995,"2",2016,"chik"
-45.6527148,-3.2716995,"2",2017,"chik"
-45.6527148,-3.2716995,"2",2018,"chik"
-45.6527148,-3.2716995,"2",2020,"chik"
-41.0837636,-8.2147794,"2",2022,"chik"
-42.6618446,-5.7966747,"2",2022,"chik"
-42.6351979,-5.8893975,"2",2016,"chik"
-42.6351979,-5.8893975,"2",2017,"chik"
-42.6351979,-5.8893975,"2",2018,"chik"
-42.6351979,-5.8893975,"2",2020,"chik"
-42.6351979,-5.8893975,"2",2022,"chik"
-40.9379171,-7.0095365,"2",2021,"chik"
-40.9379171,-7.0095365,"2",2022,"chik"
-42.209988,-5.2511969,"2",2022,"chik"
-42.4610629,-5.0395708,"2",2016,"chik"
-42.4610629,-5.0395708,"2",2017,"chik"
-42.4610629,-5.0395708,"2",2018,"chik"
-42.4610629,-5.0395708,"2",2019,"chik"
-42.4610629,-5.0395708,"2",2021,"chik"
-42.4610629,-5.0395708,"2",2022,"chik"
-43.866115,-8.4460976,"2",2019,"chik"
-43.866115,-8.4460976,"2",2022,"chik"
-42.8437621,-6.243525,"2",2017,"chik"
-42.8437621,-6.243525,"2",2018,"chik"
-42.8437621,-6.243525,"2",2021,"chik"
-42.8437621,-6.243525,"2",2022,"chik"
-42.735396,-6.08763,"2",2017,"chik"
-42.735396,-6.08763,"2",2019,"chik"
-42.735396,-6.08763,"2",2022,"chik"
-41.563582,-7.279494,"2",2022,"chik"
-42.533204,-6.655008,"2",2017,"chik"
-42.533204,-6.655008,"2",2019,"chik"
-42.533204,-6.655008,"2",2022,"chik"
-41.0496209,-5.8595254,"2",2016,"chik"
-41.0496209,-5.8595254,"2",2021,"chik"
-43.9467376,-10.1332021,"2",2016,"chik"
-43.9467376,-10.1332021,"2",2022,"chik"
-45.2120126,-7.865451,"2",2017,"chik"
-45.2120126,-7.865451,"2",2019,"chik"
-45.2120126,-7.865451,"2",2022,"chik"
-42.1058147,-6.5194059,"2",2021,"chik"
-42.2916844,-4.2421623,"2",2017,"chik"
-42.2916844,-4.2421623,"2",2018,"chik"
-42.2916844,-4.2421623,"2",2019,"chik"
-42.2916844,-4.2421623,"2",2020,"chik"
-42.2916844,-4.2421623,"2",2022,"chik"
-45.4765257,-9.9247337,"2",2021,"chik"
-42.0886865,-4.0145679,"2",2016,"chik"
-42.0886865,-4.0145679,"2",2018,"chik"
-42.0886865,-4.0145679,"2",2019,"chik"
-42.0886865,-4.0145679,"2",2022,"chik"
-42.3641974,-5.4571142,"2",2016,"chik"
-42.3641974,-5.4571142,"2",2017,"chik"
